userId	artist	artistId	rank
928	Thievery Corporation	57	46
928	Kruder & Dorfmeister	18587	47
928	Tosca	7700	48
928	Nightmares on Wax	1801	49
928	DJ Shadow	2716	50
1855	Arctic Monkeys	207	1
1855	The Killers	229	2
1855	Muse	190	3
1855	Radiohead	154	4
1855	The Beatles	227	5
1855	Nirvana	234	6
1855	Led Zeppelin	1412	7
1855	Pink Floyd	163	8
1855	Metallica	707	9
1855	Iron Maiden	917	10
1855	Pearl Jam	614	11
1855	The Kooks	1048	12
1855	Rooney	1502	13
1855	Spoon	434	14
1855	Klaxons	432	15
1855	The Bravery	4435	16
1855	Hot Hot Heat	5439	17
1855	The Knife	1983	18
1855	Beck	206	19
1855	Fall Out Boy	540	20
1855	Razorlight	2614	21
1855	Hot Chip	1155	22
1855	The Raconteurs	1977	23
1855	The Vines	4115	24
1855	Justice	1398	25
1855	Pulp	620	26
1855	Plain White T's	3373	27
1855	Death Cab for Cutie	217	28
1855	New Order	59	29
1855	Placebo	173	30
1855	Crystal Castles	757	31
1855	Late of the Pier	2587	32
1855	Keane	182	33
1855	The Rakes	443	34
1855	The Libertines	428	35
1855	of Montreal	629	36
1855	Duran Duran	51	37
1855	Coldplay	65	38
1855	Blur	203	39
1855	U2	511	40
1855	Madonna	67	41
1855	Lady Gaga	89	42
1855	Beyoncé	295	43
1855	Shakira	701	44
1855	Christina Aguilera	292	45
1855	Britney Spears	289	46
1855	Kylie Minogue	55	47
1855	Avril Lavigne	333	48
1855	Taylor Swift	344	49
1855	Paramore	498	50
435	Bring Me The Horizon	779	1
435	Underoath	2850	2
435	Alexisonfire	1195	3
435	Alesana	1185	4
435	The Devil Wears Prada	1541	5
435	Senses Fail	1197	6
435	blessthefall	1853	7
435	Saosin	507	8
435	Emarosa	2847	9
435	Funeral for a Friend	492	10
435	Asking Alexandria	1188	11
435	Converge	3028	12
435	Drop Dead, Gorgeous	5969	13
435	Foals	2582	14
435	65daysofstatic	755	15
435	Enter Shikari	768	16
435	Kasabian	969	17
435	Placebo	173	18
435	Muse	190	19
435	Radiohead	154	20
435	Nine Inch Nails	233	21
435	Nirvana	234	22
435	Pearl Jam	614	23
435	Metallica	707	24
435	Iron Maiden	917	25
435	Led Zeppelin	1412	26
435	Coldplay	65	27
435	Blur	203	28
435	Arctic Monkeys	207	29
435	The Killers	229	30
435	Green Day	230	31
435	My Chemical Romance	209	32
435	Avenged Sevenfold	1672	33
435	System of a Down	198	34
435	Linkin Park	377	35
435	Black Eyed Peas	306	36
435	Daft Punk	56	37
435	Michael Jackson	157	38
435	Madonna	67	39
435	Lady Gaga	89	40
435	Beyoncé	295	41
435	Rihanna	288	42
435	Pink Floyd	163	43
435	U2	511	44
435	The Beatles	227	45
435	Duran Duran	51	46
435	Depeche Mode	72	47
435	Björk	1098	48
435	Amy Winehouse	903	49
435	Katy Perry	300	50
1590	Lady Gaga	89	1
1590	Madonna	67	2
1590	Britney Spears	289	3
1590	Rihanna	288	4
1590	Christina Aguilera	292	5
1590	Ke$ha	466	6
1590	Shakira	701	7
1590	Beyoncé	295	8
1590	Michael Jackson	157	9
1590	Katy Perry	300	10
1590	Black Eyed Peas	306	11
1590	Paramore	498	12
1590	Muse	190	13
1590	Pink Floyd	163	14
1590	Depeche Mode	72	15
1590	The Killers	229	16
1590	Nirvana	234	17
1590	Radiohead	154	18
1590	Arctic Monkeys	207	19
1590	Green Day	230	20
1590	My Chemical Romance	209	21
1590	Linkin Park	377	22
1590	Iron Maiden	917	23
1590	Pearl Jam	614	24
1590	Nine Inch Nails	233	25
1590	Led Zeppelin	1412	26
1590	Coldplay	65	27
1590	Blur	203	28
1590	Duran Duran	51	29
1590	U2	511	30
1590	Amy Winehouse	903	31
1590	Kylie Minogue	55	32
1590	Taylor Swift	344	33
1590	Evanescence	378	34
1590	The Beatles	227	35
1590	Placebo	173	36
1590	Daft Punk	56	37
1590	All Time Low	687	38
1590	Avenged Sevenfold	1672	39
1590	P!nk	302	40
1590	Glee Cast	679	41
1590	Kelly Clarkson	291	42
1590	Miley Cyrus	461	43
1590	System of a Down	198	44
1590	The Cure	159	45
1590	a-ha	187	46
1590	Avril Lavigne	333	47
1590	Metallica	707	48
1590	Shakira	701	49
1590	Björk	1098	50
1076	The Beatles	227	1
1076	Radiohead	154	2
1076	Muse	190	3
1076	Nirvana	234	4
1076	Led Zeppelin	1412	5
1076	Pink Floyd	163	6
1076	Metallica	707	7
1076	Michael Jackson	157	8
1076	Pearl Jam	614	9
1076	Iron Maiden	917	10
1076	System of a Down	198	11
1076	Nine Inch Nails	233	12
1076	Linkin Park	377	13
1076	The Killers	229	14
1076	Coldplay	65	15
1076	Arctic Monkeys	207	16
1076	Placebo	173	17
1076	Green Day	230	18
1076	My Chemical Romance	209	19
1076	Avenged Sevenfold	1672	20
1076	Black Eyed Peas	306	21
1076	Daft Punk	56	22
1076	Blur	203	23
1076	U2	511	24
1076	Duran Duran	51	25
1076	The Cure	159	26
1076	Björk	1098	27
1076	Amy Winehouse	903	28
1076	a-ha	187	29
1076	Kelly Clarkson	291	30
1076	P!nk	302	31
1076	All Time Low	687	32
1076	Glee Cast	679	33
1076	Evanescence	378	34
1076	Katy Perry	300	35
1076	Taylor Swift	344	36
1076	Shakira	701	37
1076	Rihanna	288	38
1076	Madonna	67	39
1076	Christina Aguilera	292	40
1076	Lady Gaga	89	41
1076	Ke$ha	466	42
1076	Paramore	498	43
1076	Miley Cyrus	461	44
1076	Kylie Minogue	55	45
1076	Depeche Mode	72	46
1076	Britney Spears	289	47
1076	The Black Keys	1976	48
1076	Maroon 5	538	49
1076	Michael Bublé	2176	50
241	Opeth	188	1
241	Katatonia	370	2
241	Anathema	506	3
241	In Flames	503	4
241	Pain of Salvation	2006	5
241	Paradise Lost	181	6
241	Bloodbath	2654	7
241	Antimatter	3405	8
241	Hypocrisy	2970	9
241	Porcupine Tree	152	10
241	The Gathering	3901	11
241	Camel	4675	12
241	Dream Theater	920	13
241	Black Label Society	710	14
241	Velvet Revolver	2789	15
241	Foo Fighters	982	16
241	Stone Temple Pilots	860	17
241	HIM	504	18
241	Los Hermanos	439	19
241	Oasis	533	20
241	The Smashing Pumpkins	436	21
241	Immortal	1276	22
241	AC/DC	706	23
241	Elvis Presley	1244	24
241	Weezer	1239	25
241	Led Zeppelin	1412	26
241	Faith No More	1119	27
241	Aerosmith	2346	28
241	Muse	190	29
241	Pink Floyd	163	30
241	Radiohead	154	31
241	Nirvana	234	32
241	Iron Maiden	917	33
241	Metallica	707	34
241	Michael Jackson	157	35
241	Pearl Jam	614	36
241	a-ha	187	37
241	Björk	1098	38
241	System of a Down	198	39
241	Nine Inch Nails	233	40
241	Linkin Park	377	41
241	Avenged Sevenfold	1672	42
241	Green Day	230	43
241	The Cure	159	44
241	Coldplay	65	45
241	Blur	203	46
241	Arctic Monkeys	207	47
241	Placebo	173	48
241	The Killers	229	49
241	U2	511	50
1514	Depeche Mode	72	1
1514	Pink Floyd	163	2
1514	Nine Inch Nails	233	3
1514	Enigma	63	4
1514	Pet Shop Boys	1001	5
1514	Recoil	1061	6
1514	IAMX	1075	7
1514	Vangelis	4126	8
1514	Gary Numan	1886	9
1514	Electronic	76	10
1514	Mesh	3988	11
1514	The Human League	997	12
1514	Eurythmics	1892	13
1514	Soft Cell	3768	14
1514	Madonna	67	15
1514	Alphaville	877	16
1514	Hooverphonic	54	17
1514	Camouflage	75	18
1514	Tears for Fears	193	19
1514	Erasure	1014	20
1514	Primal Scream	862	21
1514	Delerium	175	22
1514	George Michael	77	23
1514	Underworld	3413	24
1514	Lamb	4113	25
1514	Annie Lennox	900	26
1514	Garbage	172	27
1514	Front 242	3289	28
1514	Aphex Twin	603	29
1514	Radiohead	154	30
1514	Björk	1098	31
1514	Muse	190	32
1514	The Beatles	227	33
1514	Led Zeppelin	1412	34
1514	Michael Jackson	157	35
1514	Pearl Jam	614	36
1514	Iron Maiden	917	37
1514	Metallica	707	38
1514	Nirvana	234	39
1514	System of a Down	198	40
1514	Daft Punk	56	41
1514	Linkin Park	377	42
1514	Avenged Sevenfold	1672	43
1514	Black Eyed Peas	306	44
1514	My Chemical Romance	209	45
1514	Green Day	230	46
1514	The Cure	159	47
1514	Arctic Monkeys	207	48
1514	Placebo	173	49
1514	The Killers	229	50
1791	Mariah Carey	257	1
1791	Jennifer Lopez	299	2
1791	Carrie Underwood	1459	3
1791	Ashlee Simpson	293	4
1791	Amerie	4566	5
1791	Michelle Branch	3489	6
1791	Leona Lewis	294	7
1791	Kelly Rowland	332	8
1791	Natasha Bedingfield	311	9
1791	Faith Hill	2454	10
1791	Jessica Simpson	465	11
1791	Sheryl Crow	3460	12
1791	Jennifer Hudson	1936	13
1791	Gwen Stefani	525	14
1791	Janet Jackson	285	15
1791	Keyshia Cole	239	16
1791	Adele	1934	17
1791	Destiny's Child	913	18
1791	Beyoncé	295	19
1791	Fergie	320	20
1791	Alicia Keys	301	21
1791	Ciara	314	22
1791	Joss Stone	1556	23
1791	Kat DeLuna	308	24
1791	The Pussycat Dolls	349	25
1791	Dixie Chicks	892	26
1791	Céline Dion	265	27
1791	Lady Gaga	89	28
1791	Rihanna	288	29
1791	Madonna	67	30
1791	Shakira	701	31
1791	Katy Perry	300	32
1791	Taylor Swift	344	33
1791	Beyoncé	295	34
1791	Pink	1052	35
1791	Kelly Clarkson	291	36
1791	Paramore	498	37
1791	Evanescence	378	38
1791	Muse	190	39
1791	Coldplay	65	40
1791	Radiohead	154	41
1791	Ke$ha	466	42
1791	Duran Duran	51	43
1791	Blur	203	44
1791	Arctic Monkeys	207	45
1791	Placebo	173	46
1791	The Killers	229	47
1791	Nirvana	234	48
1791	Led Zeppelin	1412	49
1791	Michael Jackson	157	50
885	Britney Spears	289	1
885	Madonna	67	2
885	Rihanna	288	3
885	Ke$ha	466	4
885	Christina Aguilera	292	5
885	Beyoncé	295	6
885	Avril Lavigne	333	7
885	Katy Perry	300	8
885	Lady Gaga	89	9
885	Shakira	701	10
885	Michael Jackson	157	11
885	Backstreet Boys	455	12
885	Mariah Carey	257	13
885	Jennifer Lopez	299	14
885	The Pussycat Dolls	349	15
885	Hilary Duff	318	16
885	Ashlee Simpson	293	17
885	The Veronicas	680	18
885	Black Eyed Peas	306	19
885	Cassie	312	20
885	Aly & AJ	1684	21
885	Keri Hilson	317	22
885	Ciara	314	23
885	Girlicious	1451	24
885	Jesse McCartney	456	25
885	Janet Jackson	285	26
885	Gwen Stefani	525	27
885	Spice Girls	2523	28
885	A*Teens	794	29
885	Heidi Montag	3397	30
885	Timbaland	907	31
885	Vanessa Hudgens	908	32
885	David Guetta	328	33
885	Jessie James	2392	34
885	Danity Kane	309	35
885	Michelle Branch	3489	36
885	Pink Floyd	163	37
885	Led Zeppelin	1412	38
885	The Beatles	227	39
885	Nirvana	234	40
885	Metallica	707	41
885	Iron Maiden	917	42
885	Pearl Jam	614	43
885	U2	511	44
885	Muse	190	45
885	Radiohead	154	46
885	Coldplay	65	47
885	Arctic Monkeys	207	48
885	Duran Duran	51	49
885	Blur	203	50
1220	Florence + the Machine	689	1
1220	Adele	1934	2
1220	Franz Ferdinand	1090	3
1220	Arcade Fire	199	4
1220	Kings of Leon	228	5
1220	The National	416	6
1220	The Smashing Pumpkins	436	7
1220	Coldplay	65	8
1220	Goldfrapp	58	9
1220	Crystal Castles	757	10
1220	Röyksopp	64	11
1220	M.I.A.	2083	12
1220	Janelle Monáe	5150	13
1220	Yeasayer	1954	14
1220	The Killers	229	15
1220	Garbage	172	16
1220	Scissor Sisters	167	17
1220	Pet Shop Boys	1001	18
1220	Madonna	67	19
1220	Lady Gaga	89	20
1220	Britney Spears	289	21
1220	Rihanna	288	22
1220	Shakira	701	23
1220	Beyoncé	295	24
1220	Michael Jackson	157	25
1220	Duran Duran	51	26
1220	Blur	203	27
1220	Arctic Monkeys	207	28
1220	Placebo	173	29
1220	Nirvana	234	30
1220	Pearl Jam	614	31
1220	Led Zeppelin	1412	32
1220	Metallica	707	33
1220	Iron Maiden	917	34
1220	Depeche Mode	72	35
1220	Nine Inch Nails	233	36
1220	Daft Punk	56	37
1220	Linkin Park	377	38
1220	System of a Down	198	39
1220	P!nk	302	40
1220	Kelly Clarkson	291	41
1220	Avril Lavigne	333	42
1220	Taylor Swift	344	43
1220	Katy Perry	300	44
1220	Miley Cyrus	461	45
1220	Ke$ha	466	46
1220	My Chemical Romance	209	47
1220	Green Day	230	48
1220	The Cure	159	49
1220	Pink Floyd	163	50
665	Depeche Mode	72	1
665	Placebo	173	2
665	Pet Shop Boys	1001	3
665	New Order	59	4
665	Dave Gahan	1713	5
665	The Smiths	429	6
665	The Chemical Brothers	1394	7
665	The Cure	159	8
665	Franz Ferdinand	1090	9
665	Oasis	533	10
665	Underworld	3413	11
665	The Smashing Pumpkins	436	12
665	Morrissey	2531	13
665	Moby	70	14
665	Coldplay	65	15
665	Pearl Jam	614	16
665	The Strokes	424	17
665	Recoil	1061	18
665	Gustavo Cerati	5237	19
665	Kraftwerk	1073	20
665	Fatboy Slim	1397	21
665	The Clash	857	22
665	Martin L. Gore	1072	23
665	Guns N' Roses	1249	24
665	INXS	99	25
665	Black Sabbath	1369	26
665	The Verve	1384	27
665	Simple Minds	993	28
665	Radiohead	154	29
665	Muse	190	30
665	Pink Floyd	163	31
665	Iron Maiden	917	32
665	Led Zeppelin	1412	33
665	Metallica	707	34
665	Michael Jackson	157	35
665	a-ha	187	36
665	Björk	1098	37
665	Nine Inch Nails	233	38
665	Linkin Park	377	39
665	Avenged Sevenfold	1672	40
665	My Chemical Romance	209	41
665	Green Day	230	42
665	The Beatles	227	43
665	U2	511	44
665	Duran Duran	51	45
665	Arctic Monkeys	207	46
665	Ke$ha	466	47
665	Kelly Clarkson	291	48
665	P!nk	302	49
665	Black Eyed Peas	306	50
1290	Radiohead	154	1
1290	Muse	190	2
1290	Nirvana	234	3
1290	Led Zeppelin	1412	4
1290	Pink Floyd	163	5
1290	The Beatles	227	6
1290	Metallica	707	7
1290	Iron Maiden	917	8
1290	Pearl Jam	614	9
1290	Nine Inch Nails	233	10
1290	System of a Down	198	11
1290	Daft Punk	56	12
1290	Linkin Park	377	13
1290	Arctic Monkeys	207	14
1290	Blur	203	15
1290	Placebo	173	16
1290	The Killers	229	17
1290	U2	511	18
1290	Coldplay	65	19
1290	Michael Jackson	157	20
1290	Madonna	67	21
1290	Beyoncé	295	22
1290	Lady Gaga	89	23
1290	Christina Aguilera	292	24
1290	Rihanna	288	25
1290	Shakira	701	26
1290	Katy Perry	300	27
1290	Ke$ha	466	28
1290	Avril Lavigne	333	29
1290	Taylor Swift	344	30
1290	Evanescence	378	31
1290	Glee Cast	679	32
1290	Black Eyed Peas	306	33
1290	My Chemical Romance	209	34
1290	Green Day	230	35
1290	The Cure	159	36
1290	Amy Winehouse	903	37
1290	Depeche Mode	72	38
1290	Duran Duran	51	39
1290	a-ha	187	40
1290	Björk	1098	41
1290	All Time Low	687	42
1290	P!nk	302	43
1290	Avenged Sevenfold	1672	44
1290	Kelly Clarkson	291	45
1290	Paramore	498	46
1290	Sia	697	47
1290	Sarah McLachlan	3466	48
1290	Tori Amos	961	49
1290	Imogen Heap	1383	50
814	Paramore	498	1
814	Avril Lavigne	333	2
814	Miley Cyrus	461	3
814	Rihanna	288	4
814	The Killers	229	5
814	All Time Low	687	6
814	Ke$ha	466	7
814	Green Day	230	8
814	Muse	190	9
814	Pink Floyd	163	10
814	Katy Perry	300	11
814	Lady Gaga	89	12
814	Coldplay	65	13
814	Blink-182	412	14
814	Demi Lovato	681	15
814	Fall Out Boy	540	16
814	Panic! At the Disco	1246	17
814	McFly	1047	18
814	The Summer Set	5958	19
814	Natalia Kills	4814	20
814	Hilary Duff	318	21
814	Pixie Lott	528	22
814	Weezer	1239	23
814	Backstreet Boys	455	24
814	Ashley Tisdale	325	25
814	The Script	2607	26
814	Boys Like Girls	1043	27
814	Chris Brown	327	28
814	RBD	646	29
814	Daughtry	3859	30
814	NX Zero	2080	31
814	Lady Antebellum	1447	32
814	The Kooks	1048	33
814	Hey Monday	693	34
814	Metro Station	471	35
814	Britney Spears	289	36
814	Madonna	67	37
814	Shakira	701	38
814	Christina Aguilera	292	39
814	Taylor Swift	344	40
814	Evanescence	378	41
814	Glee Cast	679	42
814	Beyoncé	295	43
814	U2	511	44
814	30 Seconds to Mars	486	45
814	Duran Duran	51	46
814	Blur	203	47
814	Arctic Monkeys	207	48
814	Placebo	173	49
814	Iron Maiden	917	50
694	Depeche Mode	72	1
694	The Cure	159	2
694	New Order	59	3
694	Duran Duran	51	4
694	Pet Shop Boys	1001	5
694	The Smiths	429	6
694	Echo & The Bunnymen	2938	7
694	Morrissey	2531	8
694	The Clash	857	9
694	The Doors	868	10
694	Led Zeppelin	1412	11
694	Rammstein	1104	12
694	Lacuna Coil	2014	13
694	Mesh	3988	14
694	And One	30	15
694	Apoptygma Berzerk	1298	16
694	The White Stripes	709	17
694	Adam and the Ants	5260	18
694	Nirvana	234	19
694	Pearl Jam	614	20
694	Iron Maiden	917	21
694	Metallica	707	22
694	Pink Floyd	163	23
694	Muse	190	24
694	Radiohead	154	25
694	Arctic Monkeys	207	26
694	Placebo	173	27
694	The Killers	229	28
694	U2	511	29
694	Michael Jackson	157	30
694	Madonna	67	31
694	Beyoncé	295	32
694	Lady Gaga	89	33
694	Christina Aguilera	292	34
694	Rihanna	288	35
694	Shakira	701	36
694	Katy Perry	300	37
694	Avril Lavigne	333	38
694	Taylor Swift	344	39
694	Evanescence	378	40
694	Glee Cast	679	41
694	Ke$ha	466	42
694	Coldplay	65	43
694	Blur	203	44
694	Daft Punk	56	45
694	Nine Inch Nails	233	46
694	Linkin Park	377	47
694	Kelly Clarkson	291	48
694	P!nk	302	49
694	My Chemical Romance	209	50
1823	Paramore	498	1
1823	Coldplay	65	2
1823	U2	511	3
1823	The Beatles	227	4
1823	Pitty	542	5
1823	3OH!3	464	6
1823	Katy Perry	300	7
1823	Incubus	1116	8
1823	Snow Patrol	1375	9
1823	Switchfoot	4177	10
1823	Glee Cast	679	11
1823	Linkin Park	377	12
1823	Pato Fu	1768	13
1823	Flyleaf	499	14
1823	Mute Math	5972	15
1823	Muse	190	16
1823	Relient K	3078	17
1823	P!nk	302	18
1823	Loreena McKennitt	7157	19
1823	The Cranberries	166	20
1823	Keane	182	21
1823	Evanescence	378	22
1823	Fresno	1045	23
1823	Copeland	2425	24
1823	Sixpence None the Richer	967	25
1823	Jack Johnson	366	26
1823	Enya	389	27
1823	Foo Fighters	982	28
1823	Los Hermanos	439	29
1823	Mae	6602	30
1823	Britney Spears	289	31
1823	Lady Gaga	89	32
1823	Christina Aguilera	292	33
1823	Madonna	67	34
1823	Rihanna	288	35
1823	Shakira	701	36
1823	Avril Lavigne	333	37
1823	Taylor Swift	344	38
1823	30 Seconds to Mars	486	39
1823	Pink Floyd	163	40
1823	Kylie Minogue	55	41
1823	Radiohead	154	42
1823	Coldplay	65	43
1823	Blur	203	44
1823	Arctic Monkeys	207	45
1823	Placebo	173	46
1823	The Killers	229	47
1823	Nirvana	234	48
1823	Iron Maiden	917	49
1823	Led Zeppelin	1412	50
1069	Lady Gaga	89	1
1069	Britney Spears	289	2
1069	Madonna	67	3
1069	Shakira	701	4
1069	Beyoncé	295	5
1069	Christina Aguilera	292	6
1069	Katy Perry	300	7
1069	Rihanna	288	8
1069	Jennifer Lopez	299	9
1069	Gwen Stefani	525	10
1069	David Guetta	328	11
1069	Tiësto	1009	12
1069	Alejandro Sanz	5249	13
1069	Ana Carolina	283	14
1069	Vanessa da Mata	4716	15
1069	Juanes	2440	16
1069	Reik	2462	17
1069	NX Zero	2080	18
1069	Pitty	542	19
1069	Skank	1241	20
1069	Charlie Brown Jr.	1681	21
1069	Detonautas Roque Clube	2983	22
1069	CPM 22	6120	23
1069	Ivete Sangalo	3173	24
1069	Strike	4850	25
1069	Capital Inicial	708	26
1069	Fresno	1045	27
1069	The Pussycat Dolls	349	28
1069	Tiziano Ferro	1432	29
1069	Jesse McCartney	456	30
1069	Danity Kane	309	31
1069	Arctic Monkeys	207	32
1069	Muse	190	33
1069	Radiohead	154	34
1069	Pink Floyd	163	35
1069	Ke$ha	466	36
1069	Coldplay	65	37
1069	Blur	203	38
1069	Placebo	173	39
1069	The Killers	229	40
1069	Nirvana	234	41
1069	Iron Maiden	917	42
1069	Led Zeppelin	1412	43
1069	Metallica	707	44
1069	Michael Jackson	157	45
1069	Pearl Jam	614	46
1069	a-ha	187	47
1069	Björk	1098	48
1069	System of a Down	198	49
1069	Daft Punk	56	50
1261	Radiohead	154	1
1261	Arcade Fire	199	2
1261	The Beatles	227	3
1261	Muse	190	4
1261	Pink Floyd	163	5
1261	Nirvana	234	6
1261	Led Zeppelin	1412	7
1261	Coldplay	65	8
1261	The Killers	229	9
1261	Interpol	225	10
1261	Death Cab for Cutie	217	11
1261	Beck	206	12
1261	Fiona Apple	3110	13
1261	Sufjan Stevens	622	14
1261	She Wants Revenge	450	15
1261	Portishead	81	16
1261	Metric	1632	17
1261	The xx	703	18
1261	Florence + the Machine	689	19
1261	Feist	2277	20
1261	Fleet Foxes	1633	21
1261	Beirut	196	22
1261	Regina Spektor	3057	23
1261	Blonde Redhead	3259	24
1261	Cat Power	1424	25
1261	Sigur Rós	418	26
1261	Kings of Leon	228	27
1261	MGMT	1400	28
1261	Oasis	533	29
1261	Marisa Monte	261	30
1261	Caetano Veloso	1764	31
1261	Yann Tiersen	1109	32
1261	Ella Fitzgerald	2638	33
1261	Carla Bruni	1767	34
1261	Chico Buarque	1755	35
1261	Elis Regina	5745	36
1261	Beyoncé	295	37
1261	Rihanna	288	38
1261	Lady Gaga	89	39
1261	Madonna	67	40
1261	Shakira	701	41
1261	Kylie Minogue	55	42
1261	Amy Winehouse	903	43
1261	Michael Jackson	157	44
1261	Pearl Jam	614	45
1261	System of a Down	198	46
1261	Daft Punk	56	47
1261	Nine Inch Nails	233	48
1261	Linkin Park	377	49
1261	Black Eyed Peas	306	50
313	Iron Maiden	917	1
313	Kamelot	936	2
313	Pain	2961	3
313	Cradle of Filth	25	4
313	Uriah Heep	3774	5
313	Rammstein	1104	6
313	Rainbow	3470	7
313	Eluveitie	837	8
313	Nightwish	930	9
313	Korn	517	10
313	Black Sabbath	1369	11
313	W.A.S.P.	1366	12
313	Eisbrecher	1711	13
313	Guns N' Roses	1249	14
313	Paradise Lost	181	15
313	Billy Idol	1079	16
313	Deathstars	3244	17
313	Scorpions	176	18
313	Megadeth	918	19
313	Dimmu Borgir	15	20
313	Whitesnake	2787	21
313	Metallica	707	22
313	Led Zeppelin	1412	23
313	Nirvana	234	24
313	Pearl Jam	614	25
313	System of a Down	198	26
313	The Beatles	227	27
313	Muse	190	28
313	Pink Floyd	163	29
313	Michael Jackson	157	30
313	Nine Inch Nails	233	31
313	Linkin Park	377	32
313	Avenged Sevenfold	1672	33
313	My Chemical Romance	209	34
313	Green Day	230	35
313	The Cure	159	36
313	Radiohead	154	37
313	Arctic Monkeys	207	38
313	Placebo	173	39
313	The Killers	229	40
313	Duran Duran	51	41
313	Coldplay	65	42
313	Blur	203	43
313	a-ha	187	44
313	Björk	1098	45
313	Daft Punk	56	46
313	Kelly Clarkson	291	47
313	P!nk	302	48
313	Lady Gaga	89	49
313	Christina Aguilera	292	50
1780	Lady Gaga	89	1
1780	Britney Spears	289	2
1780	Rihanna	288	3
1780	Katy Perry	300	4
1780	Beyoncé	295	5
1780	Christina Aguilera	292	6
1780	Madonna	67	7
1780	The Pussycat Dolls	349	8
1780	Nicki Minaj	1037	9
1780	Selena Gomez & the Scene	686	10
1780	Demi Lovato	681	11
1780	Avril Lavigne	333	12
1780	Pink Floyd	163	13
1780	The Beatles	227	14
1780	Muse	190	15
1780	Coldplay	65	16
1780	Paramore	498	17
1780	Glee Cast	679	18
1780	Kelly Clarkson	291	19
1780	The Killers	229	20
1780	Nirvana	234	21
1780	Linkin Park	377	22
1780	My Chemical Romance	209	23
1780	Green Day	230	24
1780	Iron Maiden	917	25
1780	Metallica	707	26
1780	Michael Jackson	157	27
1780	Pearl Jam	614	28
1780	Depeche Mode	72	29
1780	Nine Inch Nails	233	30
1780	Shakira	701	31
1780	U2	511	32
1780	Taylor Swift	344	33
1780	Evanescence	378	34
1780	Ke$ha	466	35
1780	Radiohead	154	36
1780	Blur	203	37
1780	Arctic Monkeys	207	38
1780	Placebo	173	39
1780	Duran Duran	51	40
1780	Amy Winehouse	903	41
1780	Led Zeppelin	1412	42
1780	a-ha	187	43
1780	Björk	1098	44
1780	System of a Down	198	45
1780	Daft Punk	56	46
1780	All Time Low	687	47
1780	Avenged Sevenfold	1672	48
1780	Black Eyed Peas	306	49
1780	The Cure	159	50
1928	Madonna	67	1
1928	Kylie Minogue	55	2
1928	Depeche Mode	72	3
1928	The National	416	4
1928	Arcade Fire	199	5
1928	Rufus Wainwright	2632	6
1928	MGMT	1400	7
1928	The Dandy Warhols	4069	8
1928	Whitney Houston	251	9
1928	Massive Attack	238	10
1928	Blondie	985	11
1928	ABBA	1464	12
1928	Antony and the Johnsons	1167	13
1928	Röyksopp	64	14
1928	Nouvelle Vague	2616	15
1928	Donna Summer	1820	16
1928	Infected Mushroom	174	17
1928	Lady Gaga	89	18
1928	Rihanna	288	19
1928	Beyoncé	295	20
1928	Michael Jackson	157	21
1928	Pink Floyd	163	22
1928	Radiohead	154	23
1928	Muse	190	24
1928	Nirvana	234	25
1928	Led Zeppelin	1412	26
1928	The Beatles	227	27
1928	Coldplay	65	28
1928	The Killers	229	29
1928	Pearl Jam	614	30
1928	System of a Down	198	31
1928	Nine Inch Nails	233	32
1928	Daft Punk	56	33
1928	Linkin Park	377	34
1928	Iron Maiden	917	35
1928	Metallica	707	36
1928	Björk	1098	37
1928	The Cure	159	38
1928	Duran Duran	51	39
1928	Arctic Monkeys	207	40
1928	Placebo	173	41
1928	Kelly Clarkson	291	42
1928	Avril Lavigne	333	43
1928	Taylor Swift	344	44
1928	Ke$ha	466	45
1928	Christina Aguilera	292	46
1928	Shakira	701	47
1928	Paramore	498	48
1928	My Chemical Romance	209	49
1928	Green Day	230	50
24	Madonna	67	1
24	Lady Gaga	89	2
24	Katy Perry	300	3
24	Rihanna	288	4
24	Beyoncé	295	5
24	Britney Spears	289	6
24	Michael Jackson	157	7
24	Alanis Morissette	316	8
24	Florence + the Machine	689	9
24	Cyndi Lauper	889	10
24	Yeah Yeah Yeahs	425	11
24	She & Him	437	12
24	Annie Lennox	900	13
24	Alicia Keys	301	14
24	Marina & the Diamonds	690	15
24	Scissor Sisters	167	16
24	The Killers	229	17
24	Dragonette	886	18
24	Nelly Furtado	310	19
24	La Roux	526	20
24	Cher	340	21
24	Dixie Chicks	892	22
24	Amy Winehouse	903	23
24	The White Stripes	709	24
24	Paramore	498	25
24	Evanescence	378	26
24	Pink Floyd	163	27
24	Muse	190	28
24	Radiohead	154	29
24	Coldplay	65	30
24	Blur	203	31
24	Arctic Monkeys	207	32
24	Placebo	173	33
24	Nirvana	234	34
24	Led Zeppelin	1412	35
24	Metallica	707	36
24	System of a Down	198	37
24	Daft Punk	56	38
24	Nine Inch Nails	233	39
24	Linkin Park	377	40
24	Kelly Clarkson	291	41
24	All Time Low	687	42
24	P!nk	302	43
24	Avenged Sevenfold	1672	44
24	Black Eyed Peas	306	45
24	My Chemical Romance	209	46
24	Green Day	230	47
24	The Cure	159	48
24	U2	511	49
24	The Beatles	227	50
1301	Britney Spears	289	1
1301	Madonna	67	2
1301	Rihanna	288	3
1301	Christina Aguilera	292	4
1301	Lady Gaga	89	5
1301	P!nk	302	6
1301	Beyoncé	295	7
1301	Katy Perry	300	8
1301	Michael Jackson	157	9
1301	The Killers	229	10
