userId	title	movieId	rank
1110	Slayer	841	18
1110	Death	949	19
1110	Behemoth	12	20
1110	Amon Amarth	821	21
1110	Cannibal Corpse	1281	22
1110	Ensiferum	824	23
1110	Eluveitie	837	24
1110	Korpiklaani	2746	25
1110	Municipal Waste	1528	26
1110	Black Label Society	710	27
1110	Judas Priest	1358	28
1110	Iron Maiden	917	29
1110	Guns N' Roses	1249	30
1110	Faith No More	1119	31
1110	Queen	959	32
1110	UFO	4124	33
1110	Uriah Heep	3774	34
1110	Yes	3481	35
1110	Jethro Tull	607	36
1110	Camel	4675	37
1110	Genesis	1413	38
1110	Deep Purple	1372	39
1110	Nirvana	234	40
1110	Pearl Jam	614	41
1110	System of a Down	198	42
1110	Nine Inch Nails	233	43
1110	The Police	1122	44
1110	The Doors	868	45
1110	Ayreon	1113	46
1110	Porcupine Tree	152	47
1110	Sigur Rós	418	48
1110	Yann Tiersen	1109	49
1110	Howard Shore	2446	50
244	The Beatles	227	1
244	Radiohead	154	2
244	Florence + The Machine	689	3
244	Arcade Fire	199	4
244	Vampire Weekend	1390	5
244	The xx	703	6
244	Phoenix	1106	7
244	The National	416	8
244	Fleet Foxes	1633	9
244	Bon Iver	445	10
244	Grizzly Bear	3693	11
244	Animal Collective	440	12
244	Sigur Rós	418	13
244	The Shins	3258	14
244	Yeah Yeah Yeahs	425	15
244	The White Stripes	709	16
244	Beck	206	17
244	Spoon	434	18
244	The Black Keys	1976	19
244	Interpol	225	20
244	LCD Soundsystem	2535	21
244	Modest Mouse	222	22
244	Death Cab for Cutie	217	23
244	The Postal Service	4118	24
244	Belle and Sebastian	618	25
244	Neutral Milk Hotel	1947	26
244	Sufjan Stevens	622	27
244	Iron & Wine	602	28
244	Band of Horses	223	29
244	Wilco	4079	30
244	My Morning Jacket	7147	31
244	The Decemberists	211	32
244	Bright Eyes	195	33
244	Elliott Smith	615	34
244	Nick Drake	609	35
244	Bob Dylan	212	36
244	Neil Young	630	37
244	Tom Waits	197	38
244	Leonard Cohen	1150	39
244	Joni Mitchell	8594	40
244	Patti Smith	1811	41
244	David Bowie	599	42
244	Talking Heads	612	43
244	The Clash	857	44
244	Joy Division	441	45
244	New Order	59	46
244	The Smiths	429	47
244	The Cure	159	48
244	Depeche Mode	72	49
244	Radio Dept.	6217	50
85	Muse	190	1
85	System of a Down	198	2
85	Rammstein	1104	3
85	Slipknot	1044	4
85	Tool	1131	5
85	Radiohead	154	6
85	Nick Cave and the Bad Seeds	867	7
85	Faith No More	1119	8
85	Opeth	188	9
85	The Raconteurs	1977	10
85	The Beatles	227	11
85	Red Hot Chili Peppers	220	12
85	Pearl Jam	614	13
85	In Flames	503	14
85	Siouxsie and the Banshees	1083	15
85	New Order	59	16
85	Depeche Mode	72	17
85	Metallica	707	18
85	Nine Inch Nails	233	19
85	Lacuna Coil	2014	20
85	Moonspell	6	21
85	HIM	504	22
85	Mastodon	1216	23
85	Alice in Chains	854	24
85	Marilyn Manson	7	25
85	Queens of the Stone Age	226	26
85	David Bowie	599	27
85	Massive Attack	238	28
85	Stone Temple Pilots	860	29
85	Rise Against	808	30
85	Foo Fighters	982	31
85	Them Crooked Vultures	1240	32
85	Killing Joke	861	33
85	Guns N' Roses	1249	34
85	Porcupine Tree	152	35
85	Avenged Sevenfold	1672	36
85	Type O Negative	2369	37
85	Backyard Babies	2372	38
85	Social Distortion	720	39
85	Children of Bodom	923	40
85	The Hellacopters	2364	41
85	Korn	517	42
85	Amorphis	2370	43
85	Massive Attack	238	44
85	UNKLE	1787	45
85	Pendulum	1410	46
85	The Rasmus	405	47
85	A Perfect Circle	1118	48
85	Cradle of Filth	25	49
85	Maroon 5	538	50
1431	Madonna	67	1
1431	Britney Spears	289	2
1431	Lady Gaga	89	3
1431	Kylie Minogue	55	4
1431	Céline Dion	265	5
1431	Enrique Iglesias	161	6
1431	Shakira	701	7
1431	ABBA	1464	8
1431	Spice Girls	2523	9
1431	Robbie Williams	155	10
1431	Sarah Brightman	2044	11
1431	Dido	71	12
1431	Natalie Imbruglia	1505	13
1431	Jewel	891	14
1431	Lily Allen	298	15
1431	Adriana Calcanhotto	246	16
1431	Mika	1243	17
1431	Emma Bunton	2024	18
1431	Christina Aguilera	292	19
1431	Rihanna	288	20
1431	Kelly Clarkson	291	21
1431	Lady Antebellum	1447	22
1431	Mariah Carey	257	23
1431	Leona Lewis	294	24
1431	Katy Perry	300	25
1431	Laura Pausini	641	26
1431	Tina Turner	258	27
1431	Heart	2183	28
1431	Roxette	180	29
1431	Fleetwood Mac	96	30
1431	Bon Jovi	951	31
1431	Elton John	192	32
1431	Michael Jackson	157	33
1431	Amy Winehouse	903	34
1431	Norah Jones	1772	35
1431	Sade	69	36
1431	Sum 41	1186	37
1431	Luis Miguel	3063	38
1431	Siouxsie and the Banshees	1083	39
1431	Marillion	3264	40
1431	Jonathan Larson	1782	41
1431	Lindsay Lohan	523	42
1431	Jonas Brothers	321	43
1431	In This Moment	2062	44
1431	Secondhand Serenade	1189	45
1431	Miley Cyrus	461	46
1431	Gregorian	2075	47
1431	Cher	340	48
1431	Cat Stevens	4620	49
1431	Daughtry	3859	50
805	Radiohead	154	1
805	Pink Floyd	163	2
805	Boards of Canada	748	3
805	Mogwai	1418	4
805	Sigur Rós	418	5
805	Explosions in the Sky	632	6
805	The Album Leaf	621	7
805	Tycho	2676	8
805	Coldplay	65	9
805	The Beatles	227	10
805	Led Zeppelin	1412	11
805	Travis	221	12
805	The Mountain Goats	1944	13
805	Death Cab for Cutie	217	14
805	Bonobo	2605	15
805	Air	53	16
805	Aphex Twin	603	17
805	Telefon Tel Aviv	2691	18
805	Autechre	744	19
805	The Velvet Underground	863	20
805	Blonde Redhead	3259	21
805	Stereophonics	171	22
805	The Fray	1377	23
805	Kings of Leon	228	24
805	U2	511	25
805	Snow Patrol	1375	26
805	The Police	1122	27
805	Crystal Castles	757	28
805	Animal Collective	440	29
805	Groove Armada	80	30
805	Parov Stelar	2711	31
805	Manic Street Preachers	851	32
805	The Cure	159	33
805	Four Tet	1965	34
805	Plaid	2673	35
805	Squarepusher	616	36
805	Phoenix	1106	37
805	Lady Gaga	89	38
805	Proem	772	39
805	Arovane	756	40
805	Kettel	2671	41
805	Schiller	1793	42
805	DJ Shadow	2716	43
805	José González	606	44
805	God Is an Astronaut	162	45
805	Isis	769	46
805	W.A.S.P.	1366	47
805	Tool	1131	48
805	Pixies	859	49
805	Enigma	63	50
1134	The Beatles	227	1
1134	Radiohead	154	2
1134	Nirvana	234	3
1134	Coldplay	65	4
1134	Oasis	533	5
1134	Red Hot Chili Peppers	220	6
1134	Foo Fighters	982	7
1134	Green Day	230	8
1134	Kings of Leon	228	9
1134	Jack Johnson	366	10
1134	Muse	190	11
1134	Daft Punk	56	12
1134	Franz Ferdinand	1090	13
1134	Arctic Monkeys	207	14
1134	The Strokes	424	15
1134	Paramore	498	16
1134	Linkin Park	377	17
1134	Maroon 5	538	18
1134	Gorillaz	88	19
1134	Blur	203	20
1134	Lady Gaga	89	21
1134	System of a Down	198	22
1134	Florence + the Machine	689	23
1134	Lily Allen	298	24
1134	Los Hermanos	439	25
1134	The Killers	229	26
1134	Keane	182	27
1134	U2	511	28
1134	Stereophonics	171	29
1134	Elliott Smith	615	30
1134	Mayday Parade	1193	31
1134	Porcupine Tree	152	32
1134	Hawthorne Heights	1194	33
1134	Anberlin	2661	34
1134	The Decemberists	211	35
1134	James Blunt	184	36
1134	Jason Mraz	355	37
1134	Hans Zimmer	1705	38
1134	Amy Winehouse	903	39
1134	Mika	1243	40
1134	Kaiser Chiefs	716	41
1134	Cobra Starship	324	42
1134	Jorge & Mateus	3378	43
1134	Snow Patrol	1375	44
1134	Detonautas Roque Clube	2983	45
1134	Cute Is What We Aim For	1201	46
1134	Taylor Swift	344	47
1134	John Mayer	683	48
1134	P.O.D.	510	49
1134	Jamiroquai	183	50
1185	Lady Gaga	89	1
1185	Beyoncé	295	2
1185	Madonna	67	3
1185	Britney Spears	289	4
1185	Ellie Goulding	548	5
1185	Florence + the Machine	689	6
1185	Sia	697	7
1185	Robyn	2521	8
1185	Marina & the Diamonds	690	9
1185	Lily Allen	298	10
1185	Róisín Murphy	3502	11
1185	Kylie Minogue	55	12
1185	Adele	1934	13
1185	Laura Marling	1971	14
1185	Coldplay	65	15
1185	Keane	182	16
1185	Arcade Fire	199	17
1185	Portishead	81	18
1185	Duffy	97	19
1185	Röyksopp	64	20
1185	Two Door Cinema Club	2137	21
1185	Metric	1632	22
1185	Kings of Leon	228	23
1185	Annie Lennox	900	24
1185	Shakira	701	25
1185	Nicki Minaj	1037	26
1185	Jennifer Lopez	299	27
1185	Willow Smith	1452	28
1185	Scissor Sisters	167	29
1185	David Guetta	328	30
1185	Journey	945	31
1185	a-ha	187	32
1185	ABBA	1464	33
1185	Sophie Ellis-Bextor	535	34
1185	Destiny's Child	913	35
1185	Backstreet Boys	455	36
1185	Ladyhawke	4704	37
1185	Miley Cyrus	461	38
1185	Ladytron	1062	39
1185	Alicia Keys	301	40
1185	Marisa Monte	261	41
1185	Gwen Stefani	525	42
1185	Evanescence	378	43
1185	Taylor Swift	344	44
1185	The Beatles	227	45
1185	Michael Jackson	157	46
1185	Cyndi Lauper	889	47
1185	Cher	340	48
1185	Green Day	230	49
1185	U2	511	50
1301	Britney Spears	289	1
1301	Madonna	67	2
1301	Cher	340	3
1301	Girls Aloud	906	4
1301	Jeffree Star	524	5
1301	倖田來未	2102	6
1301	Blake Lewis	3575	7
1301	David Archuleta	304	8
1301	Mariah Carey	257	9
1301	P!nk	302	10
1301	Emma Bunton	2024	11
1301	浜崎あゆみ	375	12
1301	Lindsay Lohan	523	13
1301	Amy Winehouse	903	14
1301	Rihanna	288	15
1301	The Veronicas	680	16
1301	Kelly Clarkson	291	17
1301	t.A.T.u.	972	18
1301	Christina Aguilera	292	19
1301	Corinne Bailey Rae	3488	20
1301	Enya	389	21
1301	Michael Jackson	157	22
1301	Anastacia	1601	23
1301	Melanie C	2022	24
1301	Black Eyed Peas	306	25
1301	Regina Spektor	3057	26
1301	The Pussycat Dolls	349	27
1301	安室奈美恵	3324	28
1301	Ashlee Simpson	293	29
1301	Sophie Ellis-Bextor	535	30
1301	Rouge	4350	31
1301	Céline Dion	265	32
1301	Ashley Tisdale	325	33
1301	Paris Hilton	1580	34
1301	Cansei de Ser Sexy	3200	35
1301	The Bird and The Bee	3206	36
1301	Lady Gaga	89	37
1301	Beyoncé	295	38
1301	Katy Perry	300	39
1301	Pink	1052	40
1301	Gwen Stefani	525	41
1301	Avril Lavigne	333	42
1301	Taylor Swift	344	43
1301	Destiny's Child	913	44
1301	Paramore	498	45
1301	Shakira	701	46
1301	Jennifer Lopez	299	47
1301	Colbie Caillat	342	48
1301	Hilary Duff	318	49
1301	Ke$ha	466	50
679	Lady Gaga	89	1
679	Rihanna	288	2
679	Britney Spears	289	3
679	Madonna	67	4
679	Beyoncé	295	5
679	Katy Perry	300	6
679	Christina Aguilera	292	7
679	Jennifer Lopez	299	8
679	Michael Jackson	157	9
679	Gwen Stefani	525	10
679	Black Eyed Peas	306	11
679	Miley Cyrus	461	12
679	Nelly Furtado	310	13
679	Pussycat Dolls	6313	14
679	Backstreet Boys	455	15
679	Janet Jackson	285	16
679	Kelis	485	17
679	Taio Cruz	531	18
679	David Guetta	328	19
679	Usher	468	20
679	Justin Timberlake	329	21
679	Mariah Carey	257	22
679	Shakira	701	23
679	Destiny's Child	913	24
679	Avril Lavigne	333	25
679	Pink	1052	26
679	Jordin Sparks	290	27
679	Kelly Clarkson	291	28
679	Spice Girls	2523	29
679	Ana Carolina	283	30
679	Sarah Connor	354	31
679	Laura Pausini	641	32
679	Celine Dion	265	33
679	Kylie Minogue	55	34
679	Ashlee Simpson	293	35
679	Lily Allen	298	36
679	Amy Winehouse	903	37
679	Vanessa Hudgens	908	38
679	Flo Rida	545	39
679	Bruno Mars	1042	40
679	Aly & AJ	1684	41
679	Sugababes	296	42
679	Ciara	314	43
679	Robyn	2521	44
679	Hilary Duff	318	45
679	Evanescence	378	46
679	The Veronicas	680	47
679	Keri Hilson	317	48
679	Ke$ha	466	49
679	Cassie	312	50
1567	Muse	190	1
1567	Nickelback	966	2
1567	Lifehouse	1470	3
1567	Daughtry	3859	4
1567	Seether	490	5
1567	System of a Down	198	6
1567	Within Temptation	518	7
1567	The Fray	1377	8
1567	Breaking Benjamin	1854	9
1567	Linkin Park	377	10
1567	Three Days Grace	488	11
1567	AFI	1091	12
1567	The Killers	229	13
1567	Snow Patrol	1375	14
1567	Placebo	173	15
1567	Simple Plan	481	16
1567	The Used	537	17
1567	30 Seconds to Mars	486	18
1567	Alter Bridge	2794	19
1567	Flyleaf	499	20
1567	Dashboard Confessional	2840	21
1567	Yellowcard	1866	22
1567	Anahí	802	23
1567	Katy Perry	300	24
1567	Lady Gaga	89	25
1567	Bruno Mars	1042	26
1567	Christina Aguilera	292	27
1567	Britney Spears	289	28
1567	Pixie Lott	528	29
1567	Ke$ha	466	30
1567	Taylor Swift	344	31
1567	Florence + the Machine	689	32
1567	Metallica	707	33
1567	Laura Pausini	641	34
1567	The All-American Rejects	403	35
1567	Glee Cast	679	36
1567	Timbaland	907	37
1567	Hinder	2941	38
1567	Emilíana Torrini	981	39
1567	Justin Timberlake	329	40
1567	OneRepublic	191	41
1567	Jennifer Lopez	299	42
1567	David Archuleta	304	43
1567	Detonautas Roque Clube	2983	44
1567	Black Eyed Peas	306	45
1567	Stereophonics	171	46
1567	Beyoncé	295	47
1567	Kat DeLuna	308	48
1567	Paramore	498	49
1567	Jimmy Eat World	1378	50
1199	Radiohead	154	1
1199	Pink Floyd	163	2
1199	The Beatles	227	3
1199	Muse	190	4
1199	David Bowie	599	5
1199	Queen	959	6
1199	Wilco	4079	7
1199	Elliott Smith	615	8
1199	Eric Clapton	728	9
1199	John Lennon	733	10
1199	Frank Zappa	2624	11
1199	Spoon	434	12
1199	Ludwig van Beethoven	1130	13
1199	Elvis Costello	2629	14
1199	The New Pornographers	2424	15
1199	CAKE	202	16
1199	Ray Charles	572	17
1199	Electric Light Orchestra	717	18
1199	Paul McCartney	1414	19
1199	Tom Waits	197	20
1199	The Fratellis	1515	21
1199	George Harrison	1416	22
1199	Led Zeppelin	1412	23
1199	The Who	562	24
1199	Beastie Boys	605	25
1199	Bob Dylan	212	26
1199	Simon & Garfunkel	2265	27
1199	Bruce Springsteen	734	28
1199	Leonard Cohen	1150	29
1199	Red Hot Chili Peppers	220	30
1199	Nirvana	234	31
1199	Foo Fighters	982	32
1199	Metallica	707	33
1199	The Doors	868	34
1199	Chuck Berry	585	35
1199	Van Morrison	2893	36
1199	My Chemical Romance	209	37
1199	Placebo	173	38
1199	A Fine Frenzy	362	39
1199	Regina Spektor	3057	40
1199	Nick Cave and the Bad Seeds	867	41
1199	Eagles	730	42
1199	Deep Purple	1372	43
1199	Rage Against the Machine	1974	44
1199	Gorillaz	88	45
1199	Demi Lovato	681	46
1199	Panic! At the Disco	1246	47
1199	Rammstein	1104	48
1199	Deftones	512	49
1199	Jonas Brothers	321	50
11	Lady Gaga	89	1
11	Justin Bieber	458	2
11	Rihanna	288	3
11	Michael Jackson	157	4
11	Britney Spears	289	5
11	Madonna	67	6
11	Beyoncé	295	7
11	Justin Timberlake	329	8
11	Katy Perry	300	9
11	Eminem	475	10
11	Christina Aguilera	292	11
11	Usher	468	12
11	Green Day	230	13
11	Nirvana	234	14
11	Backstreet Boys	455	15
11	*NSYNC	459	16
11	Craig David	474	17
11	Alicia Keys	301	18
11	Westlife	479	19
11	Simple Plan	481	20
11	Leona Lewis	294	21
11	Chris Brown	327	22
11	Miley Cyrus	461	23
11	Metro Station	471	24
11	The Pussycat Dolls	349	25
11	Jesse McCartney	456	26
11	David Archuleta	304	27
11	Ke$ha	466	28
11	Darren Hayes	467	29
11	3 Doors Down	472	30
11	Noize MC	460	31
11	Kelis	485	32
11	Ashley Tisdale	325	33
11	BoA	2094	34
11	Avril Lavigne	333	35
11	Paramore	498	36
11	P!nk	302	37
11	Timbaland	907	38
11	Black Eyed Peas	306	39
11	Fergie	320	40
11	Arctic Monkeys	207	41
11	Jonas Brothers	321	42
11	Lily Allen	298	43
11	Kylie Minogue	55	44
11	Maroon 5	538	45
11	Nelly Furtado	310	46
11	Alanis Morissette	316	47
11	Evanescence	378	48
11	Jennifer Lopez	299	49
11	David Guetta	328	50
65	My Chemical Romance	209	1
65	Linkin Park	377	2
65	Rise Against	808	3
65	Three Days Grace	488	4
65	A Day to Remember	816	5
65	Hollywood Undead	1863	6
65	Escape The Fate	1180	7
65	Papa Roach	497	8
65	Stone Sour	1145	9
65	Eminem	475	10
65	Limp Bizkit	489	11
65	Audioslave	1873	12
65	Hoobastank	1874	13
65	Parkway Drive	805	14
65	Red	1852	15
65	A Skylit Drive	1868	16
65	Story of the Year	1200	17
65	YUI	1857	18
65	Savage Garden	463	19
65	Timbaland	907	20
65	Dope	1870	21
65	Haste the Day	850	22
65	Heaven Shall Burn	1861	23
65	Yellowcard	1866	24
65	BrokeNCYDE	1678	25
65	Gloria	1041	26
65	Killswitch Engage	815	27
65	Trapt	2843	28
65	Staind	4179	29
65	Poets of the Fall	189	30
65	Attack Attack!	2210	31
65	Fresno	1045	32
65	A Rocket to the Moon	2653	33
65	In Flames	503	34
65	Dead by April	2940	35
65	The Maine	1038	36
65	The Word Alive	2214	37
65	Foo Fighters	982	38
65	Thousand Foot Krutch	1859	39
65	Evanescence	378	40
65	Lights	682	41
65	Chiodos	1100	42
65	Korn	517	43
65	Fall Out Boy	540	44
65	Fightstar	2150	45
65	The Kooks	1048	46
65	30 Seconds to Mars	486	47
65	Breathe Carolina	1035	48
65	All Time Low	687	49
65	blink-182	412	50
66	Depeche Mode	72	1
66	New Order	59	2
66	Pet Shop Boys	1001	3
66	Duran Duran	51	4
66	The Human League	997	5
66	Erasure	1014	6
66	Kraftwerk	1073	7
66	Gary Numan	1886	8
66	Yazoo	1019	9
66	Orchestral Manoeuvres in the Dark	998	10
66	The Cars	1883	11
66	Roxy Music	874	12
66	Simple Minds	993	13
66	Talk Talk	61	14
66	INXS	99	15
66	Spandau Ballet	85	16
66	Eurythmics	1892	17
66	Visage	1895	18
66	Heaven 17	1027	19
66	John Foxx	1897	20
66	Nitzer Ebb	880	21
66	Japan	98	22
66	Howard Jones	994	23
66	Sparks	1890	24
66	R.E.M.	715	25
66	David Bowie	599	26
66	The Velvet Underground	863	27
66	Massive Attack	238	28
66	Prince	601	29
66	Radiohead	154	30
66	Camouflage	75	31
66	LCD Soundsystem	2535	32
66	Scissor Sisters	167	33
66	Ladytron	1062	34
66	Air	53	35
66	Genesis	1413	36
66	Thompson Twins	999	37
66	Plaid	2673	38
66	The Kinks	554	39
66	Muse	190	40
66	Daft Punk	56	41
66	Electric Light Orchestra	717	42
66	A Flock of Seagulls	2936	43
66	Alphaville	877	44
66	Green Day	230	45
66	Placebo	173	46
66	And One	30	47
66	Dead Can Dance	1707	48
66	Cyndi Lauper	889	49
66	The Cure	159	50
310	Lady Gaga	89	1
310	Rihanna	288	2
310	Katy Perry	300	3
310	Beyoncé	295	4
310	Pink	1052	5
310	Justin Bieber	458	6
310	Nicki Minaj	1037	7
310	Christina Aguilera	292	8
310	Black Eyed Peas	306	9
310	Ellie Goulding	548	10
310	Enrique Iglesias	161	11
310	Calvin Harris	1409	12
310	Ke$ha	466	13
310	Miley Cyrus	461	14
310	Shakira	701	15
310	Madonna	67	16
310	Amy Winehouse	903	17
310	Marjorie Estiano	2082	18
310	JLS	2939	19
310	Cheryl Cole	352	20
310	The Saturdays	323	21
310	Girls Aloud	906	22
310	Kylie Minogue	55	23
310	Taio Cruz	531	24
310	T.I.	330	25
310	Sugababes	296	26
310	Alexandra Burke	915	27
310	Chris Brown	327	28
310	The Script	2607	29
310	Jason Derülo	4562	30
310	B.o.B	1455	31
310	Lil' Wayne	527	32
310	Alesha Dixon	1051	33
310	JoJo	326	34
310	Florence + the Machine	689	35
310	Paramore	498	36
310	Dragonette	886	37
310	The Veronicas	680	38
310	Kelly Clarkson	291	39
310	Carrie Underwood	1459	40
310	Jessie James	2392	41
310	Hannah Montana	793	42
310	Alanis Morissette	316	43
310	Evanescence	378	44
310	Lifehouse	1470	45
310	Flyleaf	499	46
310	Breaking Benjamin	1854	47
310	Three Days Grace	488	48
310	Within Temptation	518	49
310	Marilyn Manson	7	50
1224	Jimi Hendrix	1639	1
1224	Eric Clapton	728	2
1224	Stevie Ray Vaughan	2842	3
1224	Buddy Guy	2894	4
1224	B.B. King	7056	5
1224	Muddy Waters	580	6
1224	Gary Moore	6959	7
1224	Robert Johnson	5660	8
1224	The Rolling Stones	735	9
1224	ZZ Top	2901	10
1224	Cream	2855	11
1224	Lynyrd Skynyrd	2834	12
1224	Santana	975	13
1224	The Doors	868	14
1224	Creedence Clearwater Revival	1415	15
1224	John Lee Hooker	583	16
1224	Janis Joplin	2786	17
1224	Neil Young	630	18
1224	Bob Dylan	212	19
1224	The Beatles	227	20
1224	Queen	959	21
1224	David Bowie	599	22
1224	Van Morrison	2893	23
1224	Fleetwood Mac	96	24
1224	Elvis Costello	2629	25
1224	Jethro Tull	607	26
1224	Louis Armstrong	3019	27
1224	R.E.M.	715	28
1224	U2	511	29
1224	Buddy Holly	2902	30
1224	Weezer	1239	31
1224	Sublime	2637	32
1224	Green Day	230	33
1224	Red Hot Chili Peppers	220	34
1224	Johnny Cash	718	35
1224	Elvis Presley	1244	36
1224	Alice Cooper	732	37
1224	Bruce Springsteen	734	38
1224	The Kinks	554	39
1224	The Who	562	40
1224	Radiohead	154	41
1224	Beck	206	42
1224	Ray Charles	572	43
1224	Billie Holiday	2419	44
1224	Sam Cooke	567	45
1224	James Blunt	184	46
1224	Paul McCartney & Wings	3071	47
1224	Electric Light Orchestra	717	48
1224	Nirvana	234	49
1224	Soda Stereo	3892	50
336	Radiohead	154	1
336	Sigur Rós	418	2
336	Mogwai	1418	3
336	Explosions in the Sky	632	4
336	Moby	70	5
336	Daft Punk	56	6
336	The xx	703	7
336	Tool	1131	8
336	Porcupine Tree	152	9
336	Nine Inch Nails	233	10
336	Queens of the Stone Age	226	11
336	Metallica	707	12
336	Chevelle	2206	13
336	Amon Tobin	2668	14
336	Depeche Mode	72	15
336	The Cure	159	16
336	Opeth	188	17
336	Lacuna Coil	2014	18
336	In Flames	503	19
336	Katatonia	370	20
336	Ulver	3417	21
336	Bloodbath	2654	22
336	Anathema	506	23
336	dredg	2775	24
336	My Bloody Valentine	2542	25
336	HIM	504	26
336	White Lies	1376	27
336	Chiodos	1100	28
336	Coldplay	65	29
336	New Found Glory	1046	30
336	Four Year Strong	1192	31
336	Incubus	1116	32
336	Evanescence	378	33
336	Thrice	1858	34
336	ASIAN KUNG-FU GENERATION	1929	35
336	The Killers	229	36
336	Pendulum	1410	37
336	Sonic Youth	1504	38
336	The Album Leaf	621	39
336	Amon Amarth	821	40
336	Dark Tranquillity	812	41
336	Red Hot Chili Peppers	220	42
336	Isis	769	43
336	Megadeth	918	44
336	DJ Shadow	2716	45
336	Blackfield	186	46
336	Dido	71	47
336	Akira Yamaoka	407	48
336	The Dillinger Escape Plan	845	49
336	Crystal Castles	757	50
1111	Bring Me The Horizon	779	1
1111	Pierce the Veil	2617	2
1111	Asking Alexandria	1188	3
1111	A Day to Remember	816	4
1111	Escape The Fate	1180	5
1111	blessthefall	1853	6
1111	The Word Alive	2214	7
1111	We Came As Romans	2621	8
1111	August Burns Red	823	9
1111	Chiodos	1100	10
1111	Alesana	1185	11
1111	Eyes Set to Kill	2959	12
1111	The Maine	1038	13
1111	Paramore	498	14
1111	Whitechapel	825	15
1111	Coldplay	65	16
1111	Lights	682	17
1111	VersaEmerge	2619	18
1111	Say Anything	6773	19
1111	nevershoutnever!	470	20
1111	John Mayer	683	21
1111	Breathe Carolina	1035	22
1111	Hawthorne Heights	1194	23
1111	The Used	537	24
1111	Silverstein	1181	25
1111	Saosin	507	26
1111	Underoath	2850	27
1111	From First to Last	2430	28
1111	The Red Jumpsuit Apparatus	1182	29
1111	New Found Glory	1046	30
1111	Four Year Strong	1192	31
1111	Enter Shikari	768	32
1111	Parkway Drive	805	33
1111	Celldweller	516	34
1111	Atreyu	830	35
1111	City and Colour	2608	36
1111	A Rocket to the Moon	2653	37
1111	Owl City	691	38
1111	Dance Gavin Dance	1187	39
1111	Architects	2429	40
1111	All Time Low	687	41
1111	Lostprophets	493	42
1111	Senses Fail	1197	43
1111	AFI	1091	44
1111	Mindless Self Indulgence	45	45
1111	36 Crazyfists	818	46
1111	Boys Like Girls	1043	47
1111	The Blackout	1184	48
1111	Black Veil Brides	1670	49
1111	Hatebreed	1547	50
779	Depeche Mode	72	1
779	Madonna	67	2
779	Britney Spears	289	3
779	Michael Jackson	157	4
779	U2	511	5
779	Iron Maiden	917	6
779	Pink Floyd	163	7
779	Queen	959	8
779	Eminem	475	9
779	The Cure	159	10
779	Lady Gaga	89	11
779	Within Temptation	518	12
779	Schiller	1793	13
779	Alphaville	877	14
779	Scooter	2500	15
779	Amy Macdonald	1463	16
779	Soulfly	3719	17
779	Gossip	539	18
779	Nitzer Ebb	880	19
779	Recoil	1061	20
779	David Bowie	599	21
779	Dead Can Dance	1707	22
779	Crystal Castles	757	23
779	Yann Tiersen	1109	24
779	Nirvana	234	25
779	De/Vision	153	26
779	Celldweller	516	27
779	Dave Gahan	1713	28
779	Ladytron	1062	29
779	IAMX	1075	30
779	Marilyn Manson	7	31
779	Moby	70	32
779	Daft Punk	56	33
779	Portishead	81	34
779	Rammstein	1104	35
779	Emilie Autumn	5079	36
779	Muse	190	37
779	Tiësto	1009	38
779	Linkin Park	377	39
779	The Prodigy	1099	40
779	Duran Duran	51	41
779	Placebo	173	42
779	Pet Shop Boys	1001	43
779	Bauhaus	875	44
779	And One	30	45
779	Sia	697	46
779	Zемфира	3046	47
779	Evanescence	378	48
779	No Doubt	534	49
779	OneRepublic	191	50
141	The Beatles	227	1
141	Queen	959	2
141	Pink Floyd	163	3
141	David Bowie	599	4
141	The Rolling Stones	735	5
141	Bruce Springsteen	734	6
141	R.E.M.	715	7
141	Muse	190	8
141	Genesis	1413	9
141	Rush	1110	10
141	Duran Duran	51	11
141	The Cure	159	12
141	Kate Bush	3201	13
141	Tori Amos	961	14
141	Billy Joel	2444	15
141	Guns N' Roses	1249	16
141	KISS	2343	17
141	Helloween	928	18
141	Morrissey	2531	19
141	The Police	1122	20
141	Black Sabbath	1369	21
141	Hooverphonic	54	22
141	Placebo	173	23
141	Gossip	539	24
141	Lily Allen	298	25
141	Eric Clapton	728	26
141	Elton John	192	27
141	U2	511	28
141	Simple Minds	993	29
141	Tears for Fears	193	30
141	Pet Shop Boys	1001	31
141	Depeche Mode	72	32
141	Madonna	67	33
141	Eurythmics	1892	34
141	INXS	99	35
141	Cyndi Lauper	889	36
141	Spandau Ballet	85	37
141	Hall & Oates	2554	38
141	Icehouse	68	39
141	Iron Maiden	917	40
141	Thompson Twins	999	41
141	a-ha	187	42
141	Japan	98	43
141	Pixies	859	44
141	Paul McCartney	1414	45
141	Simply Red	95	46
141	Def Leppard	1810	47
141	Moby	70	48
141	ABC	100	49
141	New Order	59	50
435	A Day to Remember	816	1
435	Bring Me The Horizon	779	2
435	Asking Alexandria	1188	3
435	Underoath	2850	4
435	Architects	2429	5
435	The Word Alive	2214	6
435	Bullet for My Valentine	500	7
435	Killswitch Engage	815	8
435	Pierce the Veil	2617	9
435	Escape The Fate	1180	10
435	Linkin Park	377	11
435	My Chemical Romance	209	12
435	Chiodos	1100	13
435	A Skylit Drive	1868	14
435	Silverstein	1181	15
435	Atreyu	830	16
435	Dance Gavin Dance	1187	17
435	The Used	537	18
