userId	title	bookId	rank
988	 The Hound of the Baskervilles 	1880	30
988	 The Canterbury Tales 	341	33
988	 The Divine Comedy 	1107	34
988	 The Iliad 	1032	35
988	 The Odyssey 	94	36
988	 The Aeneid 	1206	37
988	 The Metamorphoses 	702	38
988	 The Inferno 	614	39
988	 The Decameron 	2492	40
988	 The Canterbury Tales 	341	41
988	 The Faerie Queene 	2830	42
988	 The Pilgrim's Progress 	1449	43
988	 The Divine Comedy 	1107	44
988	 The Prince 	457	45
988	 Don Quixote 	650	46
988	 One Hundred Years of Solitude 	320	47
988	 Love in the Time of Cholera 	318	48
988	 Crime and Punishment 	44	49
988	 The Wise Man's Fear 	2195	50
595	 The Hunger Games 	331	1
595	 To Kill a Mockingbird 	305	4
595	 The Giver 	42	5
595	 The Maze Runner 	14	6
595	 The Lightning Thief 	2201	7
595	 Divergent 	2354	8
595	 The Chronicles of Narnia 	254	9
595	 The Hobbit 	19	10
595	 The Outsiders 	38	11
595	 The Perks of Being a Wallflower 	171	12
595	 The Secret Life of Bees 	102	13
595	 The Catcher in the Rye 	3	14
595	 The Lord of the Rings 	50	15
595	 The Book Thief 	266	16
595	 The Alchemist 	113	17
595	 The Girl on the Train 	668	18
595	 The Help 	269	19
595	 The Da Vinci Code 	278	20
595	 The Kite Runner 	112	21
595	 The Lovely Bones 	353	22
595	 The Time Traveler's Wife 	227	23
595	 The Curious Incident of the Dog in the Night-Time 	463	24
595	 The Picture of Dorian Gray 	5	25
595	 The Great Gats	6	26
595	 The Adventures of Tom Sawyer 	169	27
595	 The Adventures of Huckleberry Finn 	249	28
595	 The War of the Worlds 	783	29
595	 The Invisible Man 	40	30
595	 The Island of Dr. Moreau 	1765	31
595	 The Time Machine 	673	32
595	 The Call of the Wild 	326	33
595	 White Fang 	252	34
595	 The Old Man and the Sea 	390	35
595	 The Catcher in the Rye 	3	37
595	 The Bell Jar 	451	38
595	 The Color Purple 	411	39
595	 The Joy Luck Club 	855	40
595	 The God of Small Things 	1100	41
595	 The Poisonwood Bible 	446	42
595	 The Handmaid's Tale 	1240	43
595	 1984 	705	44
595	 Animal Farm 	187	45
595	 Brave New World 	7	46
595	 Fahrenheit 451 	73	47
595	 The Martian 	521	48
556	 The Catcher in the Rye 	3	1
556	 One Hundred Years of Solitude 	320	2
556	 To Kill a Mockingbird 	305	3
556	 The Great Gats	6	4
556	 1984 	705	5
556	 The Picture of Dorian Gray 	5	6
556	 Lolita 	428	8
556	 The Stranger 	117	9
556	 The Bell Jar 	451	10
556	 The Rules of Attraction 	1120	11
556	 Franny and Zooey 	235	12
556	 A Tree Grows in Brooklyn 	309	13
556	 Bright Lights, Big City 	1556	14
556	 Frankenstein 	32	15
556	 The Hours 	1557	16
556	 Breakfast of Champions 	630	17
556	 The Girls' Guide to Hunting and Fishing 	1558	18
556	 The Crying of Lot 49 	2341	19
556	 The Road 	799	20
556	 The Hitchhiker's Guide to the Galaxy 	1736	21
556	 The Handmaid's Tale 	1240	22
556	 The Shining 	382	23
556	 The Stand 	54	24
556	 The Lord of the Rings 	50	25
556	 The Hobbit 	19	26
556	 The Chronicles of Narnia 	254	27
556	 The Da Vinci Code 	278	28
556	 Angels and Demons 	96	29
556	 The Girl with the Dragon Tattoo 	668	30
556	 The Hunger Games 	331	31
556	 Catching Fire 	211	32
556	 Mockingjay 	402	33
556	 Looking for Alaska 	373	35
556	 Paper Towns 	464	36
556	 The Perks of Being a Wallflower 	171	37
556	 The Lovely Bones 	353	38
556	 The Help 	269	39
556	 The Secret Life of Bees 	102	40
556	 The Kite Runner 	112	41
556	 A Thousand Splendid Suns 	202	42
556	 The Alchemist 	113	43
556	 The Name of the Wind 	384	44
556	 The Wise Man's Fear 	2195	45
556	 The Girl on the Train 	668	46
556	 Gone Girl 	2483	47
556	 The Nightingale 	894	48
556	 The Immortal Life of Henrietta Lacks 	1285	50
349	 Interview with the Vampire 	314	1
349	 Crime and Punishment 	44	2
349	 Hamlet 	163	3
349	 Extremely Loud and Incredibly Close 	713	4
349	 The Hunchback of Notre-Dame 	165	6
349	 Animal Farm 	187	7
349	 The Elegant Universe 	1929	8
349	 The Grand Design 	1665	9
349	 As I Lay Dying 	1321	10
349	 Midnight's Children 	1582	11
349	 The Love Song of J. Alfred Prufrock and Other Poems 	1669	12
349	 Far From the Madding Crowd 	556	14
349	 The Vampire Lestat 	400	15
349	 The Idiot 	760	16
349	 Macbeth 	53	17
349	 Everything is Possible 	715	18
349	 The Catcher in the Rye 	3	19
349	 The Picture of Dorian Gray 	5	20
349	 The God of Small Things 	1100	21
349	 The Bell Jar 	451	22
349	 The Great Gats	6	23
349	 The Adventures of Sherlock Holmes 	158	24
349	 The Da Vinci Code 	278	25
349	 The Hitchhiker's Guide to the Galaxy 	1736	26
349	 The Hobbit 	19	27
349	 The Lord of the Rings 	50	28
349	 The Chronicles of Narnia 	254	29
349	 The Hunger Games 	331	30
349	 To Kill a Mockingbird 	305	31
349	 The Diary of a Young Girl 	251	32
349	 The Alchemist 	113	33
349	 The Kite Runner 	112	34
349	 The Girl with the Dragon Tattoo 	668	35
349	 The Help 	269	36
349	 The Book Thief 	266	38
349	 The Road 	799	39
349	 The Stand 	54	40
349	 The Shining 	382	41
349	 The Silence of the Lambs 	207	42
349	 The Girl on the Train 	668	43
349	 The Martian 	521	44
349	 The Hunger Games Trilogy Boxset 	964	46
349	 The Lord of the Rings Boxed Set 	50	47
349	 The Chronicles of Narnia Boxed Set 	254	48
310	 The Name of the Wind 	384	1
310	 The Wise Man's Fear 	2195	2
310	 The Way of Kings 	2428	3
310	 Mistborn: The Final Empire 	2588	4
310	 The Blade Itself 	2351	6
310	 The Black Prism 	2834	7
310	 The Eye of the World 	2261	8
310	 The Fellowship of the Ring 	471	9
310	 The Two Towers 	2242	10
310	 The Return of the King 	470	11
310	 The Hobbit 	19	12
310	 The Magicians 	1421	13
310	 The Magician King 	1421	14
310	 The Magician's Land 	1421	15
310	 The Final Empire 	2588	16
310	 The Dragon Reborn 	2447	17
310	 The Shadow Rising 	1500	18
310	 The Fires of Heaven 	627	19
310	 Lord of Chaos 	911	20
310	 A Game of Thrones 	306	21
310	 A Clash of Kings 	2626	22
310	 A Storm of Swords 	671	23
310	 A Dance with Dragons 	1752	25
310	 The Dark Tower I: The Gunslinger 	121	26
310	 The Dark Tower II: The Drawing of the Three 	2377	27
310	 The Dark Tower III: The Waste Lands 	2639	28
310	 The Dark Tower IV: Wizard and Glass 	2639	29
310	 The Dark Tower V: Wolves of the Calla 	2377	30
310	 The Dark Tower VI: Song of Susannah 	2377	31
310	 The Dark Tower VII: The Dark Tower 	2377	32
310	 The Hunger Games 	331	33
310	 Catching Fire 	211	34
310	 Mockingjay 	402	35
310	 Ender's Game 	515	36
310	 Speaker for the Dead 	215	37
310	 Xenocide 	213	38
310	 Children of the Mind 	1523	39
310	 The Hitchhiker's Guide to the Galaxy 	1736	40
310	 The Restaurant at the End of the Universe 	1311	41
310	 Life, the Universe and Everything 	1314	42
310	 So Long, and Thanks for All the Fish 	2601	43
310	 Mostly Harmless 	2727	44
310	 The Martian 	521	45
310	 Snow Crash 	1470	47
310	 Neuromancer 	499	48
326	 The Hunger Games 	331	1
326	 Divergent 	2354	2
326	 The Maze Runner 	14	3
326	 The Giver 	42	4
326	 The Book Thief 	266	6
326	 The Girl with the Dragon Tattoo 	668	7
326	 The Da Vinci Code 	278	8
326	 The Catcher in the Rye 	3	9
326	 The Lord of the Rings 	50	10
326	 The Hobbit 	19	11
326	 The Chronicles of Narnia 	254	12
326	 The Hitchhiker's Guide to the Galaxy 	1736	13
326	 The Shining 	382	14
326	 The Stand 	54	15
326	 The Dark Tower series 	121	16
326	 The Silence of the Lambs 	207	17
326	 The Bourne Identity 	909	18
326	 The Girl on the Train 	668	19
326	 Gone Girl 	2483	20
326	 The Lovely Bones 	353	21
326	 The Help 	269	22
326	 The Secret Life of Bees 	102	23
326	 The Color Purple 	411	24
326	 The Joy Luck Club 	855	25
326	 The Kite Runner 	112	26
326	 A Thousand Splendid Suns 	202	27
326	 The Alchemist 	113	28
326	 The Picture of Dorian Gray 	5	29
326	 The Great Gats	6	30
326	 1984 	705	31
326	 Animal Farm 	187	32
326	 Brave New World 	7	33
326	 Fahrenheit 451 	73	34
326	 The Handmaid's Tale 	1240	35
326	 The Road 	799	36
326	 The Martian 	521	37
326	 Ender's Game 	515	38
326	 The Name of the Wind 	384	40
326	 Mistborn 	417	42
326	 The Way of Kings 	2428	43
326	 The Kingkiller Chronicle 	1160	44
326	 The Stormlight Archive 	1150	45
326	 The First Law Trilogy 	2561	46
326	 The Blade Itself 	2351	47
326	 The Dresden Files 	893	49
326	 The Wheel of Time 	525	50
745	 The Hunger Games 	331	1
745	 To Kill a Mockingbird 	305	2
745	 The Great Gats	6	5
745	 The Lord of the Rings 	50	6
745	 The Chronicles of Narnia 	254	7
745	 The Hobbit 	19	8
745	 The Da Vinci Code 	278	9
745	 The Girl with the Dragon Tattoo 	668	10
745	 The Help 	269	11
745	 The Kite Runner 	112	12
745	 The Maze Runner 	14	13
745	 The Book Thief 	266	14
745	 The Giver 	42	15
745	 The Outsiders 	38	16
745	 The Perks of Being a Wallflower 	171	17
745	 The Secret Life of Bees 	102	18
745	 The Time Traveler's Wife 	227	19
745	 The Twilight Saga 	847	20
745	 1984 	705	21
745	 A Game of Thrones 	306	22
745	 Brave New World 	7	23
745	 Catch-22 	507	24
745	 Divergent 	2354	25
745	 Ender's Game 	515	26
745	 Fahrenheit 451 	73	27
745	 Gone Girl 	2483	28
745	 Life of Pi 	920	29
745	 Little Women 	337	30
745	 One Hundred Years of Solitude 	320	32
745	 Outlander 	934	33
745	 Pride and Prejudice 	61	34
745	 The Alchemist 	113	37
745	 The Bell Jar 	451	38
745	 The Color Purple 	411	39
745	 The Count of Monte Cristo 	250	40
745	 The Handmaid's Tale 	1240	41
745	 The Hitchhiker's Guide to the Galaxy 	1736	42
745	 The Picture of Dorian Gray 	5	43
745	 The Shining 	382	44
745	 The Stand 	54	45
745	 The Talisman 	1445	47
745	 The Wind-Up Bird Chronicle 	665	48
745	 Water for Elephants 	820	49
745	 Wuthering Heights 	248	50
119	 Pride and Prejudice 	61	1
119	 Sense and Sensibility 	501	2
119	 Jane Eyre 	65	3
119	 Wuthering Heights 	248	4
119	 The Picture of Dorian Gray 	5	5
119	 The Great Gats	6	6
119	 To Kill a Mockingbird 	305	7
119	 The Catcher in the Rye 	3	8
119	 1984 	705	9
119	 Animal Farm 	187	10
119	 The Hobbit 	19	11
119	 The Lord of the Rings 	50	12
119	 The Chronicles of Narnia 	254	13
119	 The Hunger Games 	331	14
119	 The Book Thief 	266	16
119	 The Kite Runner 	112	17
119	 A Thousand Splendid Suns 	202	18
119	 The Girl with the Dragon Tattoo 	668	19
119	 The Da Vinci Code 	278	20
119	 Angels and Demons 	96	21
119	 The Help 	269	22
119	 The Secret Life of Bees 	102	23
119	 The Color Purple 	411	24
119	 The Joy Luck Club 	855	25
119	 The God of Small Things 	1100	26
119	 The Namesake 	666	27
119	 The Time Traveler's Wife 	227	28
119	 The Lovely Bones 	353	29
119	 The Curious Incident of the Dog in the Night-Time 	463	30
119	 The Road 	799	31
119	 The Handmaid's Tale 	1240	32
119	 The Bell Jar 	451	33
119	 One Hundred Years of Solitude 	320	34
119	 Love in the Time of Cholera 	318	35
119	 Crime and Punishment 	44	36
119	 The Brothers Karamazov 	522	37
119	 Anna Karenina 	159	38
119	 War and Peace 	1128	39
119	 Les Miserables 	267	40
119	 The Count of Monte Cristo 	250	41
119	 The Three Musketeers 	221	42
119	 The Adventures of Sherlock Holmes 	158	43
119	 The Hound of the Baskervilles 	1880	44
119	 Frankenstein 	32	45
119	 Dracula 	2	46
119	 The Picture of Dorian Gray 	5	47
119	 The Importance of Being Earnest 	833	48
119	 The Canterbury Tales 	341	49
103	 1984 	705	1
103	 Brave New World 	7	2
103	 Fahrenheit 451 	73	3
103	 The Hitchhiker's Guide to the Galaxy 	1736	4
103	 Ender's Game 	515	5
103	 The Hunger Games 	331	7
103	 The Road 	799	8
103	 Slaughterhouse-Five 	160	9
103	 The Handmaid's Tale 	1240	10
103	 The Martian 	521	11
103	 Snow Crash 	1470	12
103	 The Stand 	54	13
103	 The Catcher in the Rye 	3	14
103	 The Giver 	42	15
103	 The Lord of the Rings 	50	16
103	 The Hobbit 	19	17
103	 The Chronicles of Narnia 	254	18
103	 The Dark Tower series 	121	19
103	 The Girl with the Dragon Tattoo 	668	20
103	 The Da Vinci Code 	278	21
103	 The Silence of the Lambs 	207	22
103	 The Shining 	382	23
103	 The Great Gats	6	24
103	 To Kill a Mockingbird 	305	25
103	 Animal Farm 	187	26
103	 The Picture of Dorian Gray 	5	27
103	 The Count of Monte Cristo 	250	28
103	 The Adventures of Sherlock Holmes 	158	29
103	 The War of the Worlds 	783	30
103	 The Time Machine 	673	31
103	 The Invisible Man 	40	32
103	 The Island of Dr. Moreau 	1765	33
103	 The Strange Case of Dr. Jekyll and Mr. Hyde 	43	34
103	 Frankenstein 	32	35
103	 Dracula 	2	36
103	 The Adventures of Tom Sawyer 	169	37
103	 The Adventures of Huckleberry Finn 	249	38
103	 The Picture of Dorian Gray 	5	39
103	 Heart of Darkness 	219	40
103	 The Call of the Wild 	326	41
103	 White Fang 	252	42
103	 The Old Man and the Sea 	390	43
103	 For Whom the Bell Tolls 	358	44
103	 One Hundred Years of Solitude 	320	46
103	 Love in the Time of Cholera 	318	47
103	 Crime and Punishment 	44	48
103	 The Brothers Karamazov 	522	49
421	 To Kill a Mockingbird 	305	1
421	 1984 	705	2
421	 The Catcher in the Rye 	3	3
421	 The Hunger Games 	331	4
421	 The Great Gats	6	6
421	 The Hobbit 	19	7
421	 The Lord of the Rings 	50	8
421	 The Chronicles of Narnia 	254	9
421	 The Da Vinci Code 	278	10
421	 The Girl with the Dragon Tattoo 	668	11
421	 The Shining 	382	12
421	 The Stand 	54	13
421	 The Dark Tower series 	121	14
421	 The Hitchhiker's Guide to the Galaxy 	1736	15
421	 The Diary of a Young Girl 	251	16
421	 The Outsiders 	38	17
421	 The Giver 	42	18
421	 The Maze Runner 	14	19
421	 The Book Thief 	266	20
421	 The Picture of Dorian Gray 	5	21
421	 The Adventures of Sherlock Holmes 	158	22
421	 The War of the Worlds 	783	23
421	 The Time Machine 	673	24
421	 The Invisible Man 	40	25
421	 The Island of Dr. Moreau 	1765	26
421	 The Call of the Wild 	326	27
421	 White Fang 	252	28
421	 The Old Man and the Sea 	390	29
421	 A Farewell to Arms 	876	30
421	 The Sound and the Fury 	1257	32
421	 As I Lay Dying 	1321	33
421	 The Grapes of Wrath 	804	34
421	 Of Mice and Men 	77	35
421	 East of Eden 	573	36
421	 One Hundred Years of Solitude 	320	37
421	 Love in the Time of Cholera 	318	38
421	 The Alchemist 	113	39
421	 The Name of the Wind 	384	40
421	 The Wise Man's Fear 	2195	41
421	 The Way of Kings 	2428	42
421	 Mistborn 	417	43
421	 The Final Empire 	2588	44
421	 The Name of the Rose 	1626	46
421	 The Shadow of the Wind 	281	47
421	 The Book of Lost Things 	1613	48
1287	 Angels and Demons 	96	1
1287	 The Shadow of the Wind 	281	2
1287	 1984 	705	3
1287	 The Catcher in the Rye 	3	4
1287	 To Kill a Mockingbird 	305	5
1287	 One Hundred Years of Solitude 	320	6
1287	 The Alchemist 	113	7
1287	 The Name of the Rose 	1626	8
1287	 The Picture of Dorian Gray 	5	9
1287	 The Great Gats	6	10
1287	 The Hitchhiker's Guide to the Galaxy 	1736	11
1287	 The Hunger Games 	331	12
1287	 The Girl with the Dragon Tattoo 	668	13
1287	 The Kite Runner 	112	14
1287	 The Road 	799	15
1287	 The Hobbit 	19	16
1287	 The Chronicles of Narnia 	254	17
1287	 The Giver 	42	18
1287	 The Curious Incident of the Dog in the Night-Time 	463	20
1287	 The Lovely Bones 	353	21
1287	 The Time Traveler's Wife 	227	22
1287	 The Book of Lost Things 	1613	23
1287	 The Secret History 	1988	24
1287	 The Bell Jar 	451	25
1287	 The God of Small Things 	1100	26
1287	 The Handmaid's Tale 	1240	27
1287	 The Stranger 	117	29
1287	 The Unbearable Lightness of Being 	1	30
1287	 The Wind-Up Bird Chronicle 	665	31
1287	 The Brothers Karamazov 	522	32
1287	 Crime and Punishment 	44	33
1287	 The Idiot 	760	34
1287	 The Picture of Dorian Gray 	5	35
1287	 The Adventures of Sherlock Holmes 	158	36
1287	 The Hound of the Baskervilles 	1880	37
1287	 The Raven 	815	39
1287	 The Tell-Tale Heart 	1359	40
1287	 The Divine Comedy 	1107	41
1287	 The Inferno 	614	42
1287	 The Odyssey 	94	43
1287	 The Iliad 	1032	44
1287	 The Republic 	223	45
1287	 The Symposium 	980	46
1287	 The Tao Te Ching 	1708	47
1287	 The Art of War 	1647	48
1287	 The Art of War 	1647	49
1287	 The Art of War 	1647	50
1287	 American Gods 	143	50
1052	 The Hunger Games 	331	1
1052	 To Kill a Mockingbird 	305	3
1052	 The Giver 	42	4
1052	 The Maze Runner 	14	5
1052	 Divergent 	2354	6
1052	 The Book Thief 	266	7
1052	 The Perks of Being a Wallflower 	171	8
1052	 The Outsiders 	38	9
1052	 The Catcher in the Rye 	3	10
1052	 The Lord of the Rings 	50	11
1052	 The Hobbit 	19	12
1052	 The Chronicles of Prydain 	2328	13
1052	 The Dark is Rising 	2649	14
1052	 The Once and Future King 	747	15
1052	 The Sword in the Stone 	2026	16
1052	 The Chronicles of Amber 	864	17
1052	 The Belgariad 	1032	18
1052	 The Malloreon 	2664	19
1052	 The Wheel of Time 	525	20
1052	 A Song of Ice and Fire 	157	21
1052	 The Kingkiller Chronicle 	1160	22
1052	 The Name of the Wind 	384	23
1052	 The Wise Man's Fear 	2195	24
1052	 Mistborn 	417	26
1052	 The Way of Kings 	2428	27
1052	 The Final Empire 	2588	28
1052	 The Stormlight Archive 	1150	29
1052	 The Lightbringer Series 	2201	30
1052	 The Black Prism 	2834	31
1052	 The Night Angel Trilogy 	149	32
1052	 The First Law Trilogy 	2561	33
1052	 The Blade Itself 	2351	34
1052	 The Dresden Files 	893	37
1052	 Storm Front 	634	38
1052	 The Codex Alera 	1639	39
1052	 The Name of the Wind 	384	40
1052	 The Wise Man's Fear 	2195	41
1052	 The Kingkiller Chronicle 	1160	42
1052	 The Dark Tower 	2242	43
1052	 The Gunslinger 	121	44
1052	 The Drawing of the Three 	723	45
1052	 The Waste Lands 	1167	46
1052	 The Dark Tower IV: Wizard and Glass 	2639	47
1052	 The Dark Tower V: Wolves of the Calla 	2377	48
1052	 The Dark Tower VI: Song of Susannah 	2377	49
1052	 The Dark Tower VII: The Dark Tower 	2377	50
808	 Clockwork Angel 	830	1
808	 The Mortal Instruments series 	179	2
808	 Lady Midnight 	175	4
808	 Lord of Shadows 	535	5
808	 Queen of Air and Darkness 	639	6
808	 The Diviners 	42	7
808	 The Darkest Minds 	1532	10
808	 The Maze Runner 	14	13
808	 The Scorch Trials 	1588	14
808	 The Death Cure 	1970	15
808	 The Kill Order 	764	16
808	 The 5th Wave 	2651	17
808	 The Infinite Sea 	1283	18
808	 The Last Star 	1532	19
808	 The Chemist 	334	20
808	 The Host 	1727	21
808	 The Twilight Saga 	847	22
808	 The Girl with the Dragon Tattoo 	668	23
808	 The Girl Who Played with Fire 	395	24
808	 The Girl Who Kicked the Hornets' Nest 	299	25
808	 The Da Vinci Code 	278	26
808	 Inferno 	614	27
808	 The Lost Symbol 	111	29
808	 The Secret History 	1988	30
808	 The Goldfinch 	2479	31
808	 The Catcher in the Rye 	3	32
808	 To Kill a Mockingbird 	305	33
808	 1984 	705	34
808	 Animal Farm 	187	35
808	 The Handmaid's Tale 	1240	36
808	 The Testaments 	2469	37
808	 The Hunger Games series 	331	38
808	 Divergent 	2354	39
808	 The Giver 	42	42
808	 Gathering Blue 	1692	43
808	 The Book Thief 	266	46
808	 The Nightingale 	894	47
808	 The Help 	269	48
808	 The Lovely Bones 	353	49
185	 The Pelican Brief 	85	1
185	 Clear and Present Danger 	2881	2
185	 The Da Vinci Code 	278	3
185	 The Girl with the Dragon Tattoo 	668	4
185	 The Bourne Identity 	909	5
185	 The Silence of the Lambs 	207	6
185	 The Hunt for Red October 	1945	7
185	 The Godfather 	237	8
185	 The Catcher in the Rye 	3	9
185	 The Shining 	382	10
185	 The Andromeda Strain 	1463	11
185	 The Hitchhiker's Guide to the Galaxy 	1736	12
185	 The Lord of the Rings 	50	13
185	 The Hunger Games 	331	14
185	 The Martian 	521	15
185	 The Stand 	54	16
185	 The Hobbit 	19	17
185	 The Girl on the Train 	668	18
185	 The Firm 	1952	19
185	 The Bear and the Dragon 	1360	20
185	 Mystic River 	2480	21
185	 If Democrats Had Any Brains, They'd Be Republicans 	769	22
185	 Patriot Games 	770	23
185	 Executive Orders 	771	24
185	 Debt of Honor 	772	25
185	 Red Storm Rising 	773	26
185	 The Great Gats	6	27
185	 The Notebook 	114	28
185	 The Time Traveler's Wife 	227	29
185	 The Help 	269	30
185	 The Kite Runner 	112	31
185	 The Secret Life of Bees 	102	32
185	 The Lovely Bones 	353	33
185	 The Maze Runner 	14	35
185	 The Giver 	42	36
185	 The Alchemist 	113	37
185	 The Chronicles of Narnia 	254	38
185	 The Outsiders 	38	39
185	 The Perks of Being a Wallflower 	171	40
185	 The Road 	799	41
185	 The Picture of Dorian Gray 	5	42
185	 The Adventures of Sherlock Holmes 	158	43
185	 The Count of Monte Cristo 	250	44
185	 The Three Musketeers 	221	45
185	 The War of the Worlds 	783	46
185	 The Invisible Man 	40	47
185	 The Island of Dr. Moreau 	1765	48
185	 The Time Machine 	673	49
185	 The Call of the Wild 	326	50
197	 1984 	705	1
197	 Brave New World 	7	2
197	 The Catcher in the Rye 	3	3
197	 To Kill a Mockingbird 	305	4
197	 Animal Farm 	187	5
197	 Fahrenheit 451 	73	6
197	 The Handmaid's Tale 	1240	7
197	 The Picture of Dorian Gray 	5	8
197	 The Hitchhiker's Guide to the Galaxy 	1736	9
197	 The Hunger Games 	331	10
197	 The Road 	799	11
197	 The Stand 	54	12
197	 The Shining 	382	13
197	 The Girl with the Dragon Tattoo 	668	14
197	 The Da Vinci Code 	278	15
197	 The Name of the Rose 	1626	16
197	 The Shadow of the Wind 	281	17
197	 The Book Thief 	266	18
197	 The Kite Runner 	112	19
197	 The Secret History 	1988	20
197	 The Silence of the Lambs 	207	21
197	 The Picture of Dorian Gray 	5	23
197	 The Count of Monte Cristo 	250	24
197	 The Three Musketeers 	221	25
197	 The Adventures of Sherlock Holmes 	158	26
197	 The Hound of the Baskervilles 	1880	27
197	 The Lord of the Flies 	168	28
197	 The Road to Serfdom 	2570	29
197	 The Wealth of Nations 	485	30
197	 The Communist Manifesto 	586	31
197	 The Republic 	223	32
197	 The Prince 	457	33
197	 The Art of War 	1647	34
197	 The Odyssey 	94	35
197	 The Iliad 	1032	36
197	 The Divine Comedy 	1107	37
197	 The Canterbury Tales 	341	38
197	 The Adventures of Tom Sawyer 	169	39
197	 The Adventures of Huckleberry Finn 	249	40
197	 The Great Expectations 	247	41
197	 The Oliver Twist 	642	42
197	 The Jane Eyre 	65	43
197	 The Wuthering Heights 	248	44
197	 The Pride and Prejudice 	61	45
197	 The Sense and Sensibility 	501	46
197	 The Emma 	756	47
197	 The Persuasion 	557	48
197	 The Northanger Abbey 	555	49
197	 The War and Peace 	1128	50
978	 1984 	705	1
978	 Brave New World 	7	2
978	 The Catcher in the Rye 	3	3
978	 To Kill a Mockingbird 	305	4
978	 The Great Gats	6	5
978	 Animal Farm 	187	6
978	 Lord of the Flies 	168	7
978	 One Hundred Years of Solitude 	320	8
978	 Crime and Punishment 	44	9
978	 The Picture of Dorian Gray 	5	10
978	 The Road 	799	11
978	 The Hitchhiker's Guide to the Galaxy 	1736	12
978	 The Hobbit 	19	13
978	 The Lord of the Rings 	50	14
978	 The Hunger Games 	331	15
978	 Catch-22 	507	16
978	 Slaughterhouse-Five 	160	17
978	 The Shining 	382	18
978	 The Stand 	54	19
978	 The Dark Tower series 	121	20
978	 The Girl with the Dragon Tattoo 	668	21
978	 The Da Vinci Code 	278	22
978	 Angels and Demons 	96	23
978	 The Name of the Rose 	1626	24
978	 The Shadow of the Wind 	281	25
978	 The Alchemist 	113	26
978	 The Kite Runner 	112	27
978	 A Thousand Splendid Suns 	202	28
978	 The Handmaid's Tale 	1240	29
978	 The Road to Serfdom 	2570	30
978	 The Fountainhead 	203	31
978	 For Whom the Bell Tolls 	358	32
978	 The Old Man and the Sea 	390	33
978	 The Brothers Karamazov 	522	35
978	 War and Peace 	1128	36
978	 Anna Karenina 	159	37
978	 The Idiot 	760	38
978	 The Trial 	1588	39
978	 The Metamorphosis 	702	40
978	 The Stranger 	117	41
978	 The Plague 	438	42
978	 The Outsider 	38	43
978	 The Bell Jar 	451	44
978	 The Picture of Dorian Gray 	5	45
978	 The Importance of Being Earnest 	833	46
978	 The Picture of Dorian Gray 	5	47
978	 The Adventures of Sherlock Holmes 	158	48
978	 The Hound of the Baskervilles 	1880	49
978	 The Wise Man's Fear 	2195	50
562	 The Chronicles of Narnia 	254	1
562	 The Hobbit 	19	2
562	 The Great Divorce 	436	3
562	 The Lion, the Witch and the Wardrobe 	851	4
562	 The Magician's Nephew 	1185	5
562	 The Last Battle 	640	6
562	 The Horse and His Boy 	296	7
562	 The Voyage of the Dawn Treader 	641	8
562	 The Silver Chair 	2082	9
562	 The Return of the King 	470	10
562	 The Two Towers 	2242	11
562	 The Fellowship of the Ring 	471	12
562	 The Silmarillion 	25	13
562	 The Children of Hurin 	782	14
562	 The Book of Three 	2502	15
562	 The Black Cauldron 	1866	16
562	 The Castle of Llyr 	2554	17
562	 The High King 	2201	19
562	 The Once and Future King 	747	20
562	 The Sword in the Stone 	2026	21
562	 The Book of Merlyn 	2502	22
562	 The Dark is Rising 	2649	23
562	 The Grey King 	2577	26
562	 Silver on the Tree 	1089	27
562	 The Wind in the Willows 	508	28
562	 Watership Down 	959	29
562	 The Secret Garden 	294	30
562	 A Little Princess 	324	31
562	 The Count of Monte Cristo 	250	32
562	 Les Miserables 	267	33
562	 The Three Musketeers 	221	34
562	 The Hunchback of Notre Dame 	165	35
562	 The Picture of Dorian Gray 	5	36
562	 The Importance of Being Earnest 	833	37
562	 The Time Machine 	673	38
562	 The War of the Worlds 	783	39
562	 The Invisible Man 	40	40
562	 The Island of Dr. Moreau 	1765	41
562	 The Strange Case of Dr. Jekyll and Mr. Hyde 	43	42
562	 Treasure Island 	167	43
562	 Kidnapped 	1786	44
562	 The Adventures of Tom Sawyer 	169	45
562	 The Adventures of Huckleberry Finn 	249	46
562	 The Prince and the Pauper 	1877	47
562	 The Call of the Wild 	326	48
562	 The Call of the Wild 	326	49
562	 The Call of the Wild 	326	50
1160	 City of Bones (The Mortal Instruments, #1) 	181	2
1160	 Divergent (Divergent, #1) 	2354	5
1160	 The Vampire Lestat (The Vampire Chronicles, #2) 	601	10
1160	 Interview with the Vampire (The Vampire Chronicles, #1) 	314	12
1160	 The Vampire Armand (The Vampire Chronicles, #6) 	601	13
1160	 The Vampire Diaries: The Awakening (The Vampire Diaries, #1) 	1670	14
1160	 The Vampire Diaries: The Struggle (The Vampire Diaries, #2) 	1670	15
1160	 The Vampire Diaries: The Fury (The Vampire Diaries, #3) 	1670	16
1160	 The Vampire Diaries: Dark Reunion (The Vampire Diaries, #4) 	1670	17
1160	 The Southern Vampire Mysteries Box Set (Sookie Stackhouse, #1-9) 	18	24
1160	 The Southern Vampire Mysteries Companion 	18	25
1160	 The Southern Vampire Mysteries Companion 	18	26
1160	 The Southern Vampire Mysteries Companion 	18	27
1160	 The Southern Vampire Mysteries Companion 	18	28
1160	 The Southern Vampire Mysteries Companion 	18	29
