userId	title	itemId	rank
273	 Bowling for Columbine (2002)	5669	15
273	 Pulp Fiction (1994)	296	16
273	 Tombstone (1993)	553	17
273	 American Beauty (1999)	2858	18
273	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	19
273	 Princess Bride, The (1987)	1197	20
273	 Fahrenheit 9/11 (2004)	8622	21
273	 Seven (a.k.a. Se7en) (1995)	47	22
273	 Aliens (1986)	1200	23
273	 Willy Wonka & the Chocolate Factory (1971)	1073	24
273	 Usual Suspects, The (1995)	50	25
273	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	26
273	 Shawshank Redemption, The (1994)	318	27
273	 Alien (1979)	1214	28
273	 Lord of the Rings: The Two Towers, The (2002)	5952	29
273	 Dark Knight, The (2008)	58559	30
273	 Sixth Sense, The (1999)	2762	31
273	 Sin City (2005)	32587	32
273	 Aladdin (1992)	588	33
273	 Terminator 2: Judgment Day (1991)	589	34
273	 Dances with Wolves (1990)	590	35
273	 Silence of the Lambs, The (1991)	593	36
273	 Shrek (2001)	4306	37
273	 Beauty and the Beast (1991)	595	38
273	 L.A. Confidential (1997)	1617	39
273	 Dark City (1998)	1748	40
273	 Back to the Future Part III (1990)	2012	41
273	 Jurassic Park (1993)	480	42
273	 Fargo (1996)	608	43
273	 Forrest Gump (1994)	356	44
273	 Chinatown (1974)	1252	45
273	 Finding Nemo (2003)	6377	46
273	 Shining, The (1980)	1258	47
273	 Lion King, The (1994)	364	48
273	 Saving Private Ryan (1998)	2028	49
273	 Braveheart (1995)	110	50
457	 Sixth Sense, The (1999)	2762	1
457	 Fight Club (1999)	2959	2
457	 Gladiator (2000)	3578	3
457	 Gone in 60 Seconds (2000)	3717	4
457	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	5
457	 Matrix, The (1999)	2571	6
457	 Memento (2000)	4226	7
457	 Schindler's List (1993)	527	8
457	 Super Size Me (2004)	8464	9
457	 Roger & Me (1989)	2064	10
457	 Maltese Falcon, The (1941)	913	11
457	 Apollo 13 (1995)	150	12
457	 Wizard of Oz, The (1939)	919	13
457	 Inception (2010)	79132	14
457	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	15
457	 Bowling for Columbine (2002)	5669	16
457	 Pulp Fiction (1994)	296	17
457	 Tombstone (1993)	553	18
457	 American Beauty (1999)	2858	19
457	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	20
457	 Princess Bride, The (1987)	1197	21
457	 Fahrenheit 9/11 (2004)	8622	22
457	 Seven (a.k.a. Se7en) (1995)	47	23
457	 Aliens (1986)	1200	24
457	 Willy Wonka & the Chocolate Factory (1971)	1073	25
457	 Usual Suspects, The (1995)	50	26
457	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	27
457	 Shawshank Redemption, The (1994)	318	28
457	 Alien (1979)	1214	29
457	 Lord of the Rings: The Two Towers, The (2002)	5952	30
457	 Dark Knight, The (2008)	58559	31
457	 Sin City (2005)	32587	32
457	 Aladdin (1992)	588	33
457	 Terminator 2: Judgment Day (1991)	589	34
457	 Dances with Wolves (1990)	590	35
457	 Silence of the Lambs, The (1991)	593	36
457	 Shrek (2001)	4306	37
457	 Beauty and the Beast (1991)	595	38
457	 L.A. Confidential (1997)	1617	39
457	 Dark City (1998)	1748	40
457	 Back to the Future Part III (1990)	2012	41
457	 Jurassic Park (1993)	480	42
457	 Fargo (1996)	608	43
457	 Forrest Gump (1994)	356	44
457	 Chinatown (1974)	1252	45
457	 Finding Nemo (2003)	6377	46
457	 Shining, The (1980)	1258	47
457	 Lion King, The (1994)	364	48
457	 Saving Private Ryan (1998)	2028	49
457	 Braveheart (1995)	110	50
495	 Inception (2010)	79132	1
495	 The Dark Knight (2008)	58559	2
495	 The Shawshank Redemption (1994)	318	3
495	 The Sixth Sense (1999)	2762	4
495	 The Silence of the Lambs (1991)	135937	5
495	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	6
495	 The Lord of the Rings: The Two Towers (2002)	5952	7
495	 The Matrix (1999)	2571	8
495	 Fight Club (1999)	2959	9
495	 Schindler's List (1993)	527	10
495	 The Usual Suspects (1995)	50	11
495	 Pulp Fiction (1994)	296	12
495	 Alien (1979)	1214	13
495	 Aliens (1986)	1200	14
495	 The Princess Bride (1987)	1197	16
495	 Seven (1995)	1487	17
495	 Toy Story (1995)	1	18
495	 Memento (2000)	4226	19
495	 Star Wars: Episode IV - A New Hope (1977)	260	20
495	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	21
495	 Apollo 13 (1995)	150	22
495	 The Wizard of Oz (1939)	919	23
495	 The Maltese Falcon (1941)	913	24
495	 Twelve Monkeys (1995)	1770	25
495	 Bowling for Columbine (2002)	5669	26
495	 Tombstone (1993)	553	27
495	 American Beauty (1999)	2858	28
495	 Fahrenheit 9/11 (2004)	8622	29
495	 Super Size Me (2004)	8464	30
495	 Roger & Me (1989)	2064	31
495	 Willy Wonka & the Chocolate Factory (1971)	1073	32
495	 Sin City (2005)	32587	33
495	 Aladdin (1992)	588	34
495	 Terminator 2: Judgment Day (1991)	589	35
495	 Dances with Wolves (1990)	590	36
495	 Shrek (2001)	4306	37
495	 Beauty and the Beast (1991)	595	38
495	 Dark City (1998)	1748	39
495	 Back to the Future Part III (1990)	2012	40
495	 Jurassic Park (1993)	480	41
495	 Fargo (1996)	608	42
495	 Forrest Gump (1994)	356	43
495	 Chinatown (1974)	1252	44
495	 Finding Nemo (2003)	6377	45
495	 The Shining (1980)	180263	46
495	 The Lion King (1994)	134019	47
495	 Saving Private Ryan (1998)	2028	48
495	 Braveheart (1995)	110	49
495	 The Devil's Advocate (1997)	1645	50
112	 Matrix, The (1999)	2571	1
112	 Fight Club (1999)	2959	2
112	 Schindler's List (1993)	527	3
112	 Memento (2000)	4226	4
112	 American Beauty (1999)	2858	5
112	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	6
112	 Lord of the Rings: The Two Towers, The (2002)	5952	7
112	 Dark Knight, The (2008)	58559	8
112	 Inception (2010)	79132	9
112	 Sixth Sense, The (1999)	2762	10
112	 Sin City (2005)	32587	11
112	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	12
112	 Usual Suspects, The (1995)	50	13
112	 Seven (a.k.a. Se7en) (1995)	47	14
112	 Aliens (1986)	1200	15
112	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	16
112	 Shawshank Redemption, The (1994)	318	17
112	 Alien (1979)	1214	18
112	 Pulp Fiction (1994)	296	19
112	 Tombstone (1993)	553	20
112	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	21
112	 Princess Bride, The (1987)	1197	22
112	 Aladdin (1992)	588	23
112	 Terminator 2: Judgment Day (1991)	589	24
112	 Dances with Wolves (1990)	590	25
112	 Silence of the Lambs, The (1991)	593	26
112	 Shrek (2001)	4306	27
112	 Beauty and the Beast (1991)	595	28
112	 L.A. Confidential (1997)	1617	29
112	 Dark City (1998)	1748	30
112	 Back to the Future Part III (1990)	2012	31
112	 Jurassic Park (1993)	480	32
112	 Fargo (1996)	608	33
112	 Forrest Gump (1994)	356	34
112	 Chinatown (1974)	1252	35
112	 Finding Nemo (2003)	6377	36
112	 Shining, The (1980)	1258	37
112	 Lion King, The (1994)	364	38
112	 Saving Private Ryan (1998)	2028	39
112	 Braveheart (1995)	110	40
112	 Super Size Me (2004)	8464	41
112	 Roger & Me (1989)	2064	42
112	 Maltese Falcon, The (1941)	913	43
112	 Apollo 13 (1995)	150	44
112	 Wizard of Oz, The (1939)	919	45
112	 Toy Story (1995)	1	46
112	 Fahrenheit 9/11 (2004)	8622	47
112	 Willy Wonka & the Chocolate Factory (1971)	1073	48
112	 Bowling for Columbine (2002)	5669	49
112	 Natural Born Killers (1994)	288	50
388	 Shrek (2001)	4306	1
388	 Shrek 2 (2004)	8360	2
388	 Shrek the Third (2007)	53121	3
388	 Madagascar (2005)	33615	4
388	 Madagascar: Escape 2 Africa (2008)	62999	5
388	 Despicable Me 2 (2013)	103335	6
388	 Toy Story (1995)	1	7
388	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	8
388	 Memento (2000)	4226	9
388	 Star Wars: Episode IV - A New Hope (1977)	260	10
388	 Matrix, The (1999)	2571	11
388	 Fight Club (1999)	2959	12
388	 Schindler's List (1993)	527	13
388	 Super Size Me (2004)	8464	14
388	 Roger & Me (1989)	2064	15
388	 Maltese Falcon, The (1941)	913	16
388	 Apollo 13 (1995)	150	17
388	 Wizard of Oz, The (1939)	919	18
388	 Inception (2010)	79132	19
388	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	20
388	 Bowling for Columbine (2002)	5669	21
388	 Pulp Fiction (1994)	296	22
388	 Tombstone (1993)	553	23
388	 American Beauty (1999)	2858	24
388	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	25
388	 Princess Bride, The (1987)	1197	26
388	 Fahrenheit 9/11 (2004)	8622	27
388	 Seven (a.k.a. Se7en) (1995)	47	28
388	 Aliens (1986)	1200	29
388	 Willy Wonka & the Chocolate Factory (1971)	1073	30
388	 Usual Suspects, The (1995)	50	31
388	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	32
388	 Shawshank Redemption, The (1994)	318	33
388	 Alien (1979)	1214	34
388	 Lord of the Rings: The Two Towers, The (2002)	5952	35
388	 Dark Knight, The (2008)	58559	36
388	 Sixth Sense, The (1999)	2762	37
388	 Sin City (2005)	32587	38
388	 Aladdin (1992)	588	39
388	 Terminator 2: Judgment Day (1991)	589	40
388	 Dances with Wolves (1990)	590	41
388	 Silence of the Lambs, The (1991)	593	42
388	 Beauty and the Beast (1991)	595	43
388	 L.A. Confidential (1997)	1617	44
388	 Dark City (1998)	1748	45
388	 Back to the Future Part III (1990)	2012	46
388	 Jurassic Park (1993)	480	47
388	 Fargo (1996)	608	48
388	 Forrest Gump (1994)	356	49
388	 Chinatown (1974)	1252	50
90	 Shawshank Redemption, The (1994)	318	1
90	 Silence of the Lambs, The (1991)	593	2
90	 Fargo (1996)	608	3
90	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	4
90	 Lord of the Rings: The Two Towers, The (2002)	5952	5
90	 Matrix, The (1999)	2571	6
90	 Fight Club (1999)	2959	7
90	 American Beauty (1999)	2858	8
90	 Usual Suspects, The (1995)	50	9
90	 Seven (a.k.a. Se7en) (1995)	47	10
90	 Pulp Fiction (1994)	296	11
90	 Aliens (1986)	1200	12
90	 Terminator 2: Judgment Day (1991)	589	13
90	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	14
90	 Star Wars: Episode IV - A New Hope (1977)	260	15
90	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	16
90	 Memento (2000)	4226	17
90	 Aladdin (1992)	588	18
90	 Dark Knight, The (2008)	58559	19
90	 Sixth Sense, The (1999)	2762	20
90	 Sin City (2005)	32587	21
90	 Beauty and the Beast (1991)	595	22
90	 L.A. Confidential (1997)	1617	23
90	 Dark City (1998)	1748	24
90	 Back to the Future Part III (1990)	2012	25
90	 Jurassic Park (1993)	480	26
90	 Forrest Gump (1994)	356	27
90	 Chinatown (1974)	1252	28
90	 Finding Nemo (2003)	6377	29
90	 Shining, The (1980)	1258	30
90	 Lion King, The (1994)	364	31
90	 Saving Private Ryan (1998)	2028	32
90	 Braveheart (1995)	110	33
90	 Schindler's List (1993)	527	34
90	 Super Size Me (2004)	8464	35
90	 Roger & Me (1989)	2064	36
90	 Maltese Falcon, The (1941)	913	37
90	 Apollo 13 (1995)	150	38
90	 Wizard of Oz, The (1939)	919	39
90	 Inception (2010)	79132	40
90	 Bowling for Columbine (2002)	5669	41
90	 Tombstone (1993)	553	42
90	 Princess Bride, The (1987)	1197	43
90	 Fahrenheit 9/11 (2004)	8622	44
90	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	45
90	 Dances with Wolves (1990)	590	46
90	 Shrek (2001)	4306	47
90	 Toy Story (1995)	1	48
90	 Willy Wonka & the Chocolate Factory (1971)	1073	49
90	 Dead Man Walking (1995)	36	50
8	 Lion King, The (1994)	364	1
8	 Schindler's List (1993)	527	2
8	 Dances with Wolves (1990)	590	3
8	 Silence of the Lambs, The (1991)	593	4
8	 True Lies (1994)	380	5
8	 Speed (1994)	377	6
8	 Four Weddings and a Funeral (1994)	357	7
8	 Pulp Fiction (1994)	296	8
8	 Usual Suspects, The (1995)	50	9
8	 Toy Story (1995)	1	10
8	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	11
8	 Memento (2000)	4226	12
8	 Star Wars: Episode IV - A New Hope (1977)	260	13
8	 Matrix, The (1999)	2571	14
8	 Fight Club (1999)	2959	15
8	 Super Size Me (2004)	8464	16
8	 Roger & Me (1989)	2064	17
8	 Maltese Falcon, The (1941)	913	18
8	 Apollo 13 (1995)	150	19
8	 Wizard of Oz, The (1939)	919	20
8	 Inception (2010)	79132	21
8	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	22
8	 Bowling for Columbine (2002)	5669	23
8	 Tombstone (1993)	553	24
8	 American Beauty (1999)	2858	25
8	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	26
8	 Princess Bride, The (1987)	1197	27
8	 Fahrenheit 9/11 (2004)	8622	28
8	 Seven (a.k.a. Se7en) (1995)	47	29
8	 Aliens (1986)	1200	30
8	 Willy Wonka & the Chocolate Factory (1971)	1073	31
8	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	32
8	 Shawshank Redemption, The (1994)	318	33
8	 Alien (1979)	1214	34
8	 Lord of the Rings: The Two Towers, The (2002)	5952	35
8	 Dark Knight, The (2008)	58559	36
8	 Sixth Sense, The (1999)	2762	37
8	 Sin City (2005)	32587	38
8	 Aladdin (1992)	588	39
8	 Terminator 2: Judgment Day (1991)	589	40
8	 Shrek (2001)	4306	41
8	 Beauty and the Beast (1991)	595	42
8	 L.A. Confidential (1997)	1617	43
8	 Dark City (1998)	1748	44
8	 Back to the Future Part III (1990)	2012	45
8	 Jurassic Park (1993)	480	46
8	 Fargo (1996)	608	47
8	 Forrest Gump (1994)	356	48
8	 Chinatown (1974)	1252	49
8	 Finding Nemo (2003)	6377	50
393	 The Matrix (1999)	2571	1
393	 Fight Club (1999)	2959	2
393	 Inception (2010)	79132	3
393	 Memento (2000)	4226	4
393	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	5
393	 Lord of the Rings: The Two Towers, The (2002)	5952	6
393	 The Dark Knight (2008)	58559	7
393	 The Sixth Sense (1999)	2762	8
393	 Sin City (2005)	32587	9
393	 The Usual Suspects (1995)	50	10
393	 The Shawshank Redemption (1994)	318	11
393	 Alien (1979)	1214	12
393	 Aliens (1986)	1200	14
393	 Terminator 2: Judgment Day (1991)	589	15
393	 Dances with Wolves (1990)	590	16
393	 The Silence of the Lambs (1991)	135937	17
393	 Shrek (2001)	4306	18
393	 Beauty and the Beast (1991)	595	19
393	 L.A. Confidential (1997)	1617	20
393	 Dark City (1998)	1748	21
393	 Back to the Future Part III (1990)	2012	22
393	 Jurassic Park (1993)	480	23
393	 Fargo (1996)	608	24
393	 Forrest Gump (1994)	356	25
393	 Chinatown (1974)	1252	26
393	 Finding Nemo (2003)	6377	27
393	 The Shining (1980)	180263	28
393	 The Lion King (1994)	134019	29
393	 Saving Private Ryan (1998)	2028	30
393	 Braveheart (1995)	110	31
393	 Toy Story (1995)	1	32
393	 Star Wars: Episode IV - A New Hope (1977)	260	33
393	 Schindler's List (1993)	527	34
393	 Super Size Me (2004)	8464	35
393	 Roger & Me (1989)	2064	36
393	 The Maltese Falcon (1941)	913	37
393	 Apollo 13 (1995)	150	38
393	 The Wizard of Oz (1939)	919	39
393	 Twelve Monkeys (1995)	1770	40
393	 Bowling for Columbine (2002)	5669	41
393	 Pulp Fiction (1994)	296	42
393	 Tombstone (1993)	553	43
393	 American Beauty (1999)	2858	44
393	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	45
393	 The Princess Bride (1987)	1197	46
393	 Fahrenheit 9/11 (2004)	8622	47
393	 Seven (1995)	1487	48
393	 Willy Wonka & the Chocolate Factory (1971)	1073	49
393	 Aladdin (1992)	588	50
600	 Lord of the Rings: The Fellowship of the Ring, The (2001) 5/5	4993	1
600	 Memento (2000) 3/5	4226	2
600	 Star Wars: Episode IV - A New Hope (1977) 4/5	260	3
600	 Matrix, The (1999) 4/5	2571	4
600	 Fight Club (1999) 4/5	2959	5
600	 Schindler's List (1993) 5/5	527	6
600	 Super Size Me (2004) 4/5	8464	7
600	 Roger & Me (1989) 4/5	2064	8
600	 Maltese Falcon, The (1941) 5/5	913	9
600	 Apollo 13 (1995) 4/5	150	10
600	 Wizard of Oz, The (1939) 5/5	919	11
600	 Inception (2010) 4/5	79132	12
600	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995) 4/5	32	13
600	 Bowling for Columbine (2002) 4/5	5669	14
600	 Pulp Fiction (1994) 4/5	296	15
600	 Tombstone (1993) 4/5	553	16
600	 American Beauty (1999) 4/5	2858	17
600	 Star Wars: Episode V - The Empire Strikes Back (1980) 4/5	1196	18
600	 Princess Bride, The (1987) 5/5	1197	19
600	 Fahrenheit 9/11 (2004) 4/5	8622	20
600	 Seven (a.k.a. Se7en) (1995) 4/5	47	21
600	 Aliens (1986) 4/5	1200	22
600	 Willy Wonka & the Chocolate Factory (1971) 5/5	1073	23
600	 Usual Suspects, The (1995) 5/5	50	24
600	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966) 5/5	1201	25
600	 Shawshank Redemption, The (1994) 5/5	318	26
600	 Alien (1979) 4/5	1214	27
600	 Lord of the Rings: The Two Towers, The (2002) 5/5	5952	28
600	 Dark Knight, The (2008) 4/5	58559	29
600	 Sixth Sense, The (1999) 4/5	2762	30
600	 Sin City (2005) 4/5	32587	31
600	 Aladdin (1992) 3/5	588	32
600	 Terminator 2: Judgment Day (1991) 4/5	589	33
600	 Dances with Wolves (1990) 4/5	590	34
600	 Silence of the Lambs, The (1991) 4/5	593	35
600	 Shrek (2001) 4/5	4306	36
600	 Beauty and the Beast (1991) 4/5	595	37
600	 L.A. Confidential (1997) 4/5	1617	38
600	 Dark City (1998) 4/5	1748	39
600	 Back to the Future Part III (1990) 4/5	2012	40
600	 Jurassic Park (1993) 4/5	480	41
600	 Fargo (1996) 4/5	608	42
600	 Forrest Gump (1994) 4/5	356	43
600	 Chinatown (1974) 4/5	1252	44
600	 Finding Nemo (2003) 4/5	6377	45
600	 Shining, The (1980) 4/5	1258	46
600	 Lion King, The (1994) 4/5	364	47
600	 Saving Private Ryan (1998) 4/5	2028	48
600	 Braveheart (1995) 4/5	110	49
600	 Toy Story (1995) 4/5	1	50
535	 Sixth Sense, The (1999)	2762	1
535	 Matrix, The (1999)	2571	2
535	 Fight Club (1999)	2959	3
535	 American Beauty (1999)	2858	4
535	 Election (1999)	2599	5
535	 Toy Story (1995)	1	6
535	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	7
535	 Memento (2000)	4226	8
535	 Star Wars: Episode IV - A New Hope (1977)	260	9
535	 Schindler's List (1993)	527	10
535	 Super Size Me (2004)	8464	11
535	 Roger & Me (1989)	2064	12
535	 Maltese Falcon, The (1941)	913	13
535	 Apollo 13 (1995)	150	14
535	 Wizard of Oz, The (1939)	919	15
535	 Inception (2010)	79132	16
535	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	17
535	 Bowling for Columbine (2002)	5669	18
535	 Pulp Fiction (1994)	296	19
535	 Tombstone (1993)	553	20
535	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	21
535	 Princess Bride, The (1987)	1197	22
535	 Fahrenheit 9/11 (2004)	8622	23
535	 Seven (a.k.a. Se7en) (1995)	47	24
535	 Aliens (1986)	1200	25
535	 Willy Wonka & the Chocolate Factory (1971)	1073	26
535	 Usual Suspects, The (1995)	50	27
535	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	28
535	 Shawshank Redemption, The (1994)	318	29
535	 Alien (1979)	1214	30
535	 Lord of the Rings: The Two Towers, The (2002)	5952	31
535	 Dark Knight, The (2008)	58559	32
535	 Sin City (2005)	32587	33
535	 Aladdin (1992)	588	34
535	 Terminator 2: Judgment Day (1991)	589	35
535	 Dances with Wolves (1990)	590	36
535	 Silence of the Lambs, The (1991)	593	37
535	 Shrek (2001)	4306	38
535	 Beauty and the Beast (1991)	595	39
535	 L.A. Confidential (1997)	1617	40
535	 Dark City (1998)	1748	41
535	 Back to the Future Part III (1990)	2012	42
535	 Jurassic Park (1993)	480	43
535	 Fargo (1996)	608	44
535	 Forrest Gump (1994)	356	45
535	 Chinatown (1974)	1252	46
535	 Finding Nemo (2003)	6377	47
535	 Shining, The (1980)	1258	48
535	 Lion King, The (1994)	364	49
535	 Saving Private Ryan (1998)	2028	50
579	 Matrix, The (1999)	2571	1
579	 Fight Club (1999)	2959	2
579	 Schindler's List (1993)	527	3
579	 American Beauty (1999)	2858	4
579	 Princess Bride, The (1987)	1197	5
579	 Seven (a.k.a. Se7en) (1995)	47	6
579	 Usual Suspects, The (1995)	50	7
579	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	8
579	 Shawshank Redemption, The (1994)	318	9
579	 Alien (1979)	1214	10
579	 Lord of the Rings: The Two Towers, The (2002)	5952	11
579	 Dark Knight, The (2008)	58559	12
579	 Sixth Sense, The (1999)	2762	13
579	 Sin City (2005)	32587	14
579	 Aladdin (1992)	588	15
579	 Terminator 2: Judgment Day (1991)	589	16
579	 Dances with Wolves (1990)	590	17
579	 Silence of the Lambs, The (1991)	593	18
579	 Shrek (2001)	4306	19
579	 Beauty and the Beast (1991)	595	20
579	 L.A. Confidential (1997)	1617	21
579	 Dark City (1998)	1748	22
579	 Back to the Future Part III (1990)	2012	23
579	 Jurassic Park (1993)	480	24
579	 Fargo (1996)	608	25
579	 Forrest Gump (1994)	356	26
579	 Chinatown (1974)	1252	27
579	 Finding Nemo (2003)	6377	28
579	 Shining, The (1980)	1258	29
579	 Lion King, The (1994)	364	30
579	 Saving Private Ryan (1998)	2028	31
579	 Braveheart (1995)	110	32
579	 Toy Story (1995)	1	33
579	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	34
579	 Memento (2000)	4226	35
579	 Star Wars: Episode IV - A New Hope (1977)	260	36
579	 Super Size Me (2004)	8464	37
579	 Roger & Me (1989)	2064	38
579	 Maltese Falcon, The (1941)	913	39
579	 Apollo 13 (1995)	150	40
579	 Wizard of Oz, The (1939)	919	41
579	 Inception (2010)	79132	42
579	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	43
579	 Bowling for Columbine (2002)	5669	44
579	 Pulp Fiction (1994)	296	45
579	 Tombstone (1993)	553	46
579	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	47
579	 Fahrenheit 9/11 (2004)	8622	48
579	 Aliens (1986)	1200	49
579	 Willy Wonka & the Chocolate Factory (1971)	1073	50
75	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	1
75	 Star Wars: Episode IV - A New Hope (1977)	260	2
75	 Lord of the Rings: The Two Towers, The (2002)	5952	3
75	 Terminator 2: Judgment Day (1991)	589	4
75	 Shrek (2001)	4306	5
75	 Matrix, The (1999)	2571	6
75	 Fight Club (1999)	2959	7
75	 Schindler's List (1993)	527	8
75	 Memento (2000)	4226	9
75	 Toy Story (1995)	1	10
75	 Aliens (1986)	1200	11
75	 Usual Suspects, The (1995)	50	12
75	 Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	13
75	 Shawshank Redemption, The (1994)	318	14
75	 Alien (1979)	1214	15
75	 Dark Knight, The (2008)	58559	16
75	 Sixth Sense, The (1999)	2762	17
75	 Sin City (2005)	32587	18
75	 Aladdin (1992)	588	19
75	 Beauty and the Beast (1991)	595	20
75	 L.A. Confidential (1997)	1617	21
75	 Dark City (1998)	1748	22
75	 Back to the Future Part III (1990)	2012	23
75	 Jurassic Park (1993)	480	24
75	 Fargo (1996)	608	25
75	 Forrest Gump (1994)	356	26
75	 Chinatown (1974)	1252	27
75	 Finding Nemo (2003)	6377	28
75	 Shining, The (1980)	1258	29
75	 Lion King, The (1994)	364	30
75	 Saving Private Ryan (1998)	2028	31
75	 Braveheart (1995)	110	32
75	 Super Size Me (2004)	8464	33
75	 Roger & Me (1989)	2064	34
75	 Maltese Falcon, The (1941)	913	35
75	 Apollo 13 (1995)	150	36
75	 Wizard of Oz, The (1939)	919	37
75	 Inception (2010)	79132	38
75	 Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	39
75	 Bowling for Columbine (2002)	5669	40
75	 Pulp Fiction (1994)	296	41
75	 Tombstone (1993)	553	42
75	 American Beauty (1999)	2858	43
75	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	44
75	 Princess Bride, The (1987)	1197	45
75	 Fahrenheit 9/11 (2004)	8622	46
75	 Seven (a.k.a. Se7en) (1995)	47	47
75	 Willy Wonka & the Chocolate Factory (1971)	1073	48
75	 2001: A Space Odyssey (1968)	924	49
75	 Highlander (1986)	1275	50
568	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	1
568	 Memento (2000)	4226	2
568	 The Matrix (1999)	2571	3
568	 Fight Club (1999)	2959	4
568	 Schindler's List (1993)	527	5
568	 Super Size Me (2004)	8464	6
568	 Roger & Me (1989)	2064	7
568	 The Maltese Falcon (1941)	913	8
568	 Apollo 13 (1995)	150	9
568	 The Wizard of Oz (1939)	919	10
568	 Inception (2010)	79132	11
568	 Twelve Monkeys (1995)	1770	12
568	 Bowling for Columbine (2002)	5669	13
568	 Pulp Fiction (1994)	296	14
568	 Tombstone (1993)	553	15
568	 American Beauty (1999)	2858	16
568	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	17
568	 The Princess Bride (1987)	1197	18
568	 Fahrenheit 9/11 (2004)	8622	19
568	 Seven (1995)	1487	20
568	 Aliens (1986)	1200	21
568	 Willy Wonka & the Chocolate Factory (1971)	1073	22
568	 The Usual Suspects (1995)	50	23
568	 The Shawshank Redemption (1994)	318	25
568	 Alien (1979)	1214	26
568	 The Lord of the Rings: The Two Towers (2002)	5952	27
568	 The Dark Knight (2008)	58559	28
568	 The Sixth Sense (1999)	2762	29
568	 Sin City (2005)	32587	30
568	 Aladdin (1992)	588	31
568	 Terminator 2: Judgment Day (1991)	589	32
568	 Dances with Wolves (1990)	590	33
568	 The Silence of the Lambs (1991)	135937	34
568	 Shrek (2001)	4306	35
568	 Beauty and the Beast (1991)	595	36
568	 L.A. Confidential (1997)	1617	37
568	 Dark City (1998)	1748	38
568	 Back to the Future Part III (1990)	2012	39
568	 Jurassic Park (1993)	480	40
568	 Fargo (1996)	608	41
568	 Forrest Gump (1994)	356	42
568	 Chinatown (1974)	1252	43
568	 Finding Nemo (2003)	6377	44
568	 The Shining (1980)	180263	45
568	 The Lion King (1994)	134019	46
568	 Saving Private Ryan (1998)	2028	47
568	 Braveheart (1995)	110	48
568	 Toy Story (1995)	1	49
568	 Star Wars: Episode IV - A New Hope (1977)	260	50
493	 Matrix, The (1999)	2571	1
493	 Star Wars: Episode IV - A New Hope (1977)	260	2
493	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	3
493	 Aliens (1986)	1200	4
493	 Terminator 2: Judgment Day (1991)	589	5
493	 Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	6
493	 Lord of the Rings: The Two Towers, The (2002)	5952	7
493	 Dark Knight, The (2008)	58559	8
493	 Sixth Sense, The (1999)	2762	9
