userId	title	movieId	rank
313	The Mummy (1999)	170827	47
313	The Mummy Returns (2001)	4270	48
313	The Mummy: Tomb of the Dragon Emperor (2008)	60937	49
313	The Scorpion King (2002)	5313	50
187	Pulp Fiction (1994)	296	1
187	The Godfather (1972)	858	2
187	The Godfather: Part II (1974)	1221	3
187	The Shawshank Redemption (1994)	318	4
187	Fight Club (1999)	2959	5
187	The Silence of the Lambs (1991)	135937	6
187	Goodfellas (1990)	1213	7
187	Schindler's List (1993)	527	8
187	Forrest Gump (1994)	356	9
187	The Matrix (1999)	2571	10
187	The Usual Suspects (1995)	50	11
187	Se7en (1995)	1487	12
187	The Green Mile (1999)	3147	13
187	American Beauty (1999)	2858	14
187	The Departed (2006)	48516	15
187	The Prestige (2006)	172233	16
187	The Dark Knight (2008)	58559	17
187	Inception (2010)	79132	18
187	The Social Network (2010)	80463	19
187	Whiplash (2014)	112552	20
187	Birdman or (The Unexpected Virtue of Ignorance) (2014)	112183	21
187	Mad Max: Fury Road (2015)	122882	22
187	Arrival (2016)	164179	23
187	La La Land (2016)	164909	24
187	Moonlight (2016)	97923	25
187	Blade Runner 2049 (2017)	176371	26
187	Three Billboards Outside Ebbing, Missouri (2017)	177593	27
187	Get Out (2017)	168250	28
187	Baby Driver (2017)	171763	29
187	Dunkirk (2017)	174055	30
187	The Shape of Water (2017)	180031	31
187	Lady Bird (2017)	177615	32
187	Phantom Thread (2017)	181315	33
187	Parasite (2019)	2256	34
187	Once Upon a Time in Hollywood (2019)	6709	35
187	Marriage Story (2019)	127136	36
187	Joker (2019)	101088	37
187	The Irishman (2019)	86628	38
187	Uncut Gems (2019)	166705	39
187	Knives Out (2019)	168250	40
187	The Lighthouse (2019)	174815	41
187	Jojo Rabbit (2019)	153070	42
187	Little Women (2019)	261	43
187	Ford v Ferrari (2019)	125914	44
187	1917 (2019)	71057	45
187	The Farewell (2019)	158402	46
187	Midsommar (2019)	118896	47
187	The Gentlemen (2019)	140110	48
187	The Trial of the Chicago 7 (2020)	120478	50
279	The Dark Knight (2008)	58559	1
279	The Godfather: Part II (1974)	1221	2
279	The Godfather (1972)	858	3
279	The Shawshank Redemption (1994)	318	4
279	The Silence of the Lambs (1991)	135937	5
279	The Departed (2006)	48516	6
279	The Prestige (2006)	172233	7
279	The Usual Suspects (1995)	50	8
279	The Matrix (1999)	2571	9
279	The Terminator (1984)	1240	10
279	The Empire Strikes Back (1980)	1196	11
279	Raiders of the Lost Ark (1981)	69524	12
279	Pulp Fiction (1994)	296	13
279	Goodfellas (1990)	1213	14
279	Fight Club (1999)	2959	15
279	Inception (2010)	79132	16
279	The Dark Knight Rises (2012)	91529	17
279	Gladiator (2000)	3578	18
279	Braveheart (1995)	110	19
279	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	20
279	The Lord of the Rings: The Two Towers (2002)	5952	21
279	The Lord of the Rings: The Return of the King (2003)	7153	22
279	Star Wars: Episode IV - A New Hope (1977)	260	23
279	Star Wars: Episode VI - Return of the Jedi (1983)	1210	24
279	Blade Runner (1982)	541	25
279	Alien (1979)	1214	26
279	Aliens (1986)	1200	27
279	Terminator 2: Judgment Day (1991)	589	28
279	Jurassic Park (1993)	480	29
279	Saving Private Ryan (1998)	2028	30
279	Apocalypse Now (1979)	1208	31
279	Full Metal Jacket (1987)	1222	32
279	Platoon (1986)	1090	33
279	The Deer Hunter (1978)	1263	34
279	Taxi Driver (1976)	111	35
279	The Shining (1980)	180263	36
279	A Clockwork Orange (1971)	1206	37
279	One Flew Over the Cuckoo's Nest (1975)	1193	38
279	The Green Mile (1999)	3147	39
279	Schindler's List (1993)	527	40
279	The Prestige (2006)	172233	41
279	The Illusionist (2006)	47610	42
279	The Social Network (2010)	80463	43
279	The Girl with the Dragon Tattoo (2011)	91658	44
279	Gone Girl (2014)	112556	45
279	The Martian (2015)	134130	46
279	Interstellar (2014)	109487	47
279	Gravity (2013)	104841	48
279	In Time (2011)	90405	49
279	Source Code (2011)	85414	50
45	The Dark Knight (2008)	58559	1
45	Inception (2010)	79132	2
45	The Shawshank Redemption (1994)	318	3
45	The Godfather (1972)	858	4
45	The Godfather: Part II (1974)	1221	5
45	The Matrix (1999)	2571	6
45	Fight Club (1999)	2959	7
45	Pulp Fiction (1994)	296	8
45	The Silence of the Lambs (1991)	135937	9
45	Goodfellas (1990)	1213	10
45	The Departed (2006)	48516	11
45	The Prestige (2006)	172233	12
45	The Usual Suspects (1995)	50	13
45	The Green Mile (1999)	3147	14
45	The Lion King (1994)	134019	15
45	The Terminator (1984)	1240	16
45	Terminator 2: Judgment Day (1991)	589	17
45	Jurassic Park (1993)	480	18
45	Back to the Future (1985)	1270	19
45	Back to the Future Part II (1989)	2011	20
45	Back to the Future Part III (1990)	2012	21
45	The Truman Show (1998)	1682	22
45	The Sixth Sense (1999)	2762	23
45	The Shining (1980)	180263	24
45	The Exorcist (1973)	1997	25
45	Jaws (1975)	1387	26
45	Alien (1979)	1214	27
45	Aliens (1986)	1200	28
45	Die Hard (1988)	1036	29
45	Die Hard with a Vengeance (1995)	165	30
45	Lethal Weapon (1987)	2000	31
45	Lethal Weapon 2 (1989)	2001	32
45	Lethal Weapon 3 (1992)	2002	33
45	Lethal Weapon 4 (1998)	1918	34
45	The Bourne Identity (2002)	5418	35
45	The Bourne Supremacy (2004)	8665	36
45	The Bourne Ultimatum (2007)	54286	37
45	Ocean's Eleven (2001)	4963	38
45	Ocean's Twelve (2004)	8984	39
45	Ocean's Thirteen (2007)	53322	40
45	The Italian Job (2003)	6378	41
45	The Rock (1996)	101	42
45	Con Air (1997)	1552	43
45	Face/Off (1997)	1573	44
45	The Fugitive (1993)	4675	45
45	The Hunt for Red October (1990)	1610	46
45	Patriot Games (1992)	3256	47
45	Clear and Present Danger (1994)	349	48
45	Air Force One (1997)	1608	49
45	Crimson Tide (1995)	161	50
314	The Godfather (1972)	858	1
314	The Godfather: Part II (1974)	1221	2
314	Pulp Fiction (1994)	296	3
314	The Shawshank Redemption (1994)	318	4
314	The Silence of the Lambs (1991)	135937	5
314	Schindler's List (1993)	527	6
314	Forrest Gump (1994)	356	7
314	Goodfellas (1990)	1213	8
314	The Usual Suspects (1995)	50	9
314	The Green Mile (1999)	3147	10
314	The Matrix (1999)	2571	11
314	Saving Private Ryan (1998)	2028	12
314	The Departed (2006)	48516	13
314	The Prestige (2006)	172233	14
314	The Dark Knight (2008)	58559	15
314	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	16
314	The Lord of the Rings: The Two Towers (2002)	5952	17
314	The Lord of the Rings: The Return of the King (2003)	7153	18
314	Fight Club (1999)	2959	19
314	Se7en (1995)	1487	20
314	The Sixth Sense (1999)	2762	21
314	American Beauty (1999)	2858	22
314	The Truman Show (1998)	1682	23
314	The Lion King (1994)	134019	24
314	Toy Story (1995)	1	25
314	Beauty and the Beast (1991)	595	26
314	Aladdin (1992)	588	27
314	Terminator 2: Judgment Day (1991)	589	28
314	Jurassic Park (1993)	480	29
314	The Nightmare Before Christmas (1993)	551	30
314	The Addams Family (1991)	2124	31
314	Batman Returns (1992)	1377	32
314	Batman Forever (1995)	153	33
314	Batman Begins (2005)	33794	34
314	The Dark Knight Rises (2012)	91529	35
314	The Avengers (2012)	136859	36
314	Iron Man (2008)	59315	37
314	Captain America: The First Avenger (2011)	88140	38
314	Thor (2011)	86332	39
314	The Incredible Hulk (2008)	60040	40
314	Spider-Man (2002)	5349	41
314	Spider-Man 2 (2004)	8636	42
314	Spider-Man: Homecoming (2017)	52722	43
314	X-Men (2000)	3793	44
314	X2: X-Men United (2003)	6333	45
314	X-Men: First Class (2011)	87232	46
314	Deadpool (2016)	122904	47
314	Blade (1998)	2167	48
314	Hellboy (2004)	7373	49
314	Men in Black (1997)	2340	50
235	Jurassic Park (1993)	480	1
235	Schindler's List (1993)	527	2
235	Forrest Gump (1994)	356	3
235	The Lion King (1994)	134019	4
235	Beauty and the Beast (1991)	595	5
235	Apollo 13 (1995)	150	6
235	The Shawshank Redemption (1994)	318	7
235	Independence Day (1996)	780	8
235	Leaving Las Vegas (1995)	25	9
235	The Silence of the Lambs (1991)	135937	10
235	Pulp Fiction (1994)	296	11
235	Dead Man Walking (1995)	36	12
235	Twelve Monkeys (1995)	1770	13
235	Mr. Holland's Opus (1995)	62	14
235	Sleepless in Seattle (1993)	539	15
235	Pretty Woman (1990)	597	16
235	Dances with Wolves (1990)	590	17
235	The Fugitive (1993)	4675	18
235	Dave (1993)	440	19
235	The American President (1995)	11	20
235	The Firm (1993)	6049	21
235	Batman Forever (1995)	153	22
235	Clear and Present Danger (1994)	349	23
235	In the Line of Fire (1993)	474	24
235	The Brady Bunch Movie (1995)	585	25
235	The Nightmare Before Christmas (1993)	551	26
235	The Piano (1993)	131104	27
235	Home Alone (1990)	586	28
235	Snow White and the Seven Dwarfs (1937)	594	29
235	Four Weddings and a Funeral (1994)	357	30
235	The Remains of the Day (1993)	515	31
235	The Client (1994)	2876	32
235	Crimson Tide (1995)	161	33
235	Star Trek: Generations (1994)	329	34
235	Clerks (1994)	223	35
235	Nine Months (1995)	186	36
235	Don Juan DeMarco (1995)	224	37
235	Ed Wood (1994)	235	38
235	Hoop Dreams (1994)	246	39
235	Like Water for Chocolate (1992)	2774	40
235	The Truman Show (1998)	1682	41
235	The Green Mile (1999)	3147	42
235	The Sixth Sense (1999)	2762	43
235	American Beauty (1999)	2858	44
235	The Matrix (1999)	2571	45
235	Fight Club (1999)	2959	46
235	The Talented Mr. Ripley (1999)	3176	47
235	The Insider (1999)	3006	48
235	Magnolia (1999)	3160	49
235	Being John Malkovich (1999)	2997	50
325	Pulp Fiction (1994)	296	1
325	The Godfather: Part II (1974)	1221	2
325	The Shawshank Redemption (1994)	318	3
325	The Godfather (1972)	858	4
325	Goodfellas (1990)	1213	5
325	Fight Club (1999)	2959	6
325	The Silence of the Lambs (1991)	135937	7
325	Schindler's List (1993)	527	8
325	Forrest Gump (1994)	356	9
325	The Matrix (1999)	2571	10
325	Saving Private Ryan (1998)	2028	11
325	The Usual Suspects (1995)	50	12
325	The Green Mile (1999)	3147	13
325	The Departed (2006)	48516	14
325	The Prestige (2006)	172233	15
325	The Dark Knight (2008)	58559	16
325	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	17
325	The Lord of the Rings: The Two Towers (2002)	5952	18
325	The Lord of the Rings: The Return of the King (2003)	7153	19
325	The Terminator (1984)	1240	20
325	Terminator 2: Judgment Day (1991)	589	21
325	Alien (1979)	1214	22
325	Aliens (1986)	1200	23
325	Blade Runner 2049 (2017)	176371	24
325	Blade Runner (1982)	541	25
325	The Fifth Element (1997)	1527	26
325	The Big Lebowski (1998)	1732	27
325	Fargo (1996)	608	28
325	No Country for Old Men (2007)	55820	29
325	There Will Be Blood (2007)	56782	30
325	The Social Network (2010)	80463	31
325	Inception (2010)	79132	32
325	The Girl with the Dragon Tattoo (2011)	91658	33
325	The Grand Budapest Hotel (2014)	109374	34
325	Whiplash (2014)	112552	35
325	Mad Max: Fury Road (2015)	122882	36
325	Arrival (2016)	164179	37
325	La La Land (2016)	164909	38
325	Dunkirk (2017)	174055	39
325	Baby Driver (2017)	171763	40
325	Get Out (2017)	168250	41
325	Three Billboards Outside Ebbing, Missouri (2017)	177593	42
325	The Shape of Water (2017)	180031	43
325	BlacKkKlansman (2018)	189713	44
325	Once Upon a Time in Hollywood (2019)	6709	45
325	Parasite (2019)	2256	46
325	Joker (2019)	101088	47
325	Uncut Gems (2019)	166705	48
325	Marriage Story (2019)	127136	49
325	The Irishman (2019)	86628	50
162	The Godfather (1972)	858	1
162	The Godfather: Part II (1974)	1221	2
162	Goodfellas (1990)	1213	3
162	The Silence of the Lambs (1991)	135937	4
162	Saving Private Ryan (1998)	2028	5
162	Schindler's List (1993)	527	6
162	The Shawshank Redemption (1994)	318	7
162	Forrest Gump (1994)	356	8
162	The Green Mile (1999)	3147	9
162	The Departed (2006)	48516	10
162	The Dark Knight (2008)	58559	11
162	The Prestige (2006)	172233	12
162	The Usual Suspects (1995)	50	13
162	The Matrix (1999)	2571	14
162	The Terminator (1984)	1240	15
162	Terminator 2: Judgment Day (1991)	589	16
162	Die Hard (1988)	1036	17
162	L.A. Confidential (1997)	1617	18
162	Heat (1995)	6	19
162	The Insider (1999)	3006	20
162	A Few Good Men (1992)	2268	21
162	The Hunt for Red October (1990)	1610	22
162	Apollo 13 (1995)	150	23
162	The Right Stuff (1983)	1231	24
162	The Aviator (2004)	7379	25
162	Million Dollar Baby (2004)	30707	26
162	Unforgiven (1992)	1266	27
162	Mystic River (2003)	6870	28
162	Gran Torino (2008)	64614	29
162	American History X (1998)	2329	30
162	The Social Network (2010)	80463	31
162	The Girl with the Dragon Tattoo (2011)	91658	32
162	The Silence (1963)	25999	33
162	The Seventh Seal (1957)	139385	34
162	The Elephant Man (1980)	2313	35
162	One Flew Over the Cuckoo's Nest (1975)	1193	36
162	The Shining (1980)	180263	37
162	Blade Runner (1982)	541	38
162	Alien (1979)	1214	39
162	The Thing (1982)	180263	40
162	Jaws (1975)	1387	41
162	Jurassic Park (1993)	480	42
162	E.T. the Extra-Terrestrial (1982)	1097	43
162	Close Encounters of the Third Kind (1977)	3471	44
162	Raiders of the Lost Ark (1981)	69524	45
162	Indiana Jones and the Temple of Doom (1984)	2115	46
162	Indiana Jones and the Last Crusade (1989)	1291	47
162	Star Wars: Episode IV - A New Hope (1977)	260	48
162	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	49
162	Star Wars: Episode VI - Return of the Jedi (1983)	1210	50
2	Blade Runner 2049 (2017)	176371	1
2	Arrival (2016)	164179	2
2	Dunkirk (2017)	174055	3
2	Baby Driver (2017)	171763	4
2	La La Land (2016)	164909	5
2	The Revenant (2015)	139385	6
2	The Hateful Eight (2015)	128360	7
2	Gone Girl (2014)	112556	8
2	Prisoners (2013)	104879	9
2	Looper (2012)	96610	10
2	The Girl with the Dragon Tattoo (2011)	91658	11
2	The Social Network (2010)	80463	12
2	The Town (2010)	87194	13
2	Shutter Island (2010)	74458	14
2	Inception (2010)	79132	15
2	The Dark Knight (2008)	58559	16
2	No Country for Old Men (2007)	55820	17
2	The Departed (2006)	48516	18
2	Batman Begins (2005)	33794	19
2	Collateral (2004)	8798	20
2	Kill Bill: Vol. 2 (2004)	7438	21
2	Kill Bill: Vol. 1 (2003)	6874	22
2	Minority Report (2002)	5445	23
2	Memento (2000)	4226	24
2	The Matrix (1999)	2571	25
2	Fight Club (1999)	2959	26
2	The Game (1997)	95654	27
2	Good Will Hunting (1997)	1704	28
2	Fargo (1996)	608	29
2	Heat (1995)	6	30
2	Se7en (1995)	1487	31
2	Pulp Fiction (1994)	296	32
2	The Silence of the Lambs (1991)	135937	33
2	Goodfellas (1990)	1213	34
2	Die Hard (1988)	1036	35
2	Full Metal Jacket (1987)	1222	36
2	Platoon (1986)	1090	37
2	Aliens (1986)	1200	38
2	The Terminator (1984)	1240	39
2	Blade Runner (1982)	541	40
2	Apocalypse Now (1979)	1208	41
2	Taxi Driver (1976)	111	42
2	The Godfather: Part II (1974)	1221	43
2	The Godfather (1972)	858	44
2	A Clockwork Orange (1971)	1206	45
2	2001: A Space Odyssey (1968)	924	46
2	The Good, the Bad and the Ugly (1966)	1201	47
2	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)	750	48
2	Lawrence of Arabia (1962)	1204	49
2	Psycho (1960)	1219	50
40	Forrest Gump (1994)	356	1
40	Jurassic Park (1993)	480	2
40	Terminator 2: Judgment Day (1991)	589	3
40	The Silence of the Lambs (1991)	135937	4
40	The Shawshank Redemption (1994)	318	5
40	The Lion King (1994)	134019	6
40	Pulp Fiction (1994)	296	7
40	The Matrix (1999)	2571	8
40	Saving Private Ryan (1998)	2028	9
40	Schindler's List (1993)	527	10
40	The Godfather (1972)	858	11
40	Goodfellas (1990)	1213	12
40	The Usual Suspects (1995)	50	13
40	Fight Club (1999)	2959	14
40	The Green Mile (1999)	3147	15
40	American Beauty (1999)	2858	16
40	The Sixth Sense (1999)	2762	17
40	The Godfather: Part II (1974)	1221	18
40	The Departed (2006)	48516	19
40	The Prestige (2006)	172233	20
40	The Dark Knight (2008)	58559	21
40	Inception (2010)	79132	22
40	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	23
40	The Lord of the Rings: The Two Towers (2002)	5952	24
40	The Lord of the Rings: The Return of the King (2003)	7153	25
40	The Hobbit: An Unexpected Journey (2012)	98809	26
40	The Hobbit: The Desolation of Smaug (2013)	106489	27
40	The Hobbit: The Battle of the Five Armies (2014)	118696	28
40	The Avengers (2012)	136859	29
40	Iron Man (2008)	59315	30
40	Captain America: The First Avenger (2011)	88140	31
40	Thor (2011)	86332	32
40	The Incredible Hulk (2008)	60040	33
40	Spider-Man (2002)	5349	34
40	Spider-Man 2 (2004)	8636	35
40	Spider-Man 3 (2007)	52722	36
40	X-Men (2000)	3793	37
40	X2: X-Men United (2003)	6333	38
40	X-Men: The Last Stand (2006)	45499	39
40	Batman Begins (2005)	33794	40
40	The Dark Knight Rises (2012)	91529	41
40	Superman Returns (2006)	46530	42
40	Man of Steel (2013)	103042	43
40	Star Wars: Episode IV - A New Hope (1977)	260	44
40	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	45
40	Star Wars: Episode VI - Return of the Jedi (1983)	1210	46
40	Star Wars: Episode I - The Phantom Menace (1999)	2628	47
40	Star Wars: Episode II - Attack of the Clones (2002)	5378	48
40	Star Wars: Episode III - Revenge of the Sith (2005)	33493	49
40	Indiana Jones and the Raiders of the Lost Ark (1981)	1198	50
355	Back to the Future (1985)	1270	1
355	Terminator 2: Judgment Day (1991)	589	2
355	The Matrix (1999)	2571	3
355	Die Hard (1988)	1036	4
355	The Terminator (1984)	1240	5
355	Aliens (1986)	1200	6
355	Jurassic Park (1993)	480	7
355	Indiana Jones and the Temple of Doom (1984)	2115	8
355	Star Wars: Episode IV - A New Hope (1977)	260	9
355	The Empire Strikes Back (1980)	1196	10
355	Indiana Jones and the Last Crusade (1989)	1291	11
355	Ghostbusters (1984)	2717	12
355	The Fifth Element (1997)	1527	13
355	Blade Runner (1982)	541	14
355	The Princess Bride (1987)	1197	15
355	The Shawshank Redemption (1994)	318	16
355	The Godfather (1972)	858	17
355	The Godfather: Part II (1974)	1221	18
355	Goodfellas (1990)	1213	19
355	Pulp Fiction (1994)	296	20
355	Fight Club (1999)	2959	21
355	The Silence of the Lambs (1991)	135937	22
355	The Usual Suspects (1995)	50	23
355	Se7en (1995)	1487	24
355	The Green Mile (1999)	3147	25
355	The Prestige (2006)	172233	26
355	Inception (2010)	79132	27
355	The Dark Knight (2008)	58559	28
355	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	29
355	The Lord of the Rings: The Two Towers (2002)	5952	30
355	The Lord of the Rings: The Return of the King (2003)	7153	31
355	The Hobbit: An Unexpected Journey (2012)	98809	32
355	The Hobbit: The Desolation of Smaug (2013)	106489	33
355	The Hobbit: The Battle of the Five Armies (2014)	118696	34
355	The Avengers (2012)	136859	35
355	Iron Man (2008)	59315	36
355	Captain America: The First Avenger (2011)	88140	37
355	Thor (2011)	86332	38
355	Guardians of the Galaxy (2014)	112852	39
355	Ant-Man (2015)	122900	40
355	Doctor Strange (2016)	122922	41
355	Spider-Man: Homecoming (2017)	52722	42
355	Black Panther (2018)	122906	43
355	Avengers: Infinity War (2018)	122912	44
355	Avengers: Endgame (2019)	89745	45
355	Star Wars: Episode VII - The Force Awakens (2015)	122886	46
355	Star Wars: Episode VIII - The Last Jedi (2017)	179819	47
355	Star Wars: Episode IX - The Rise of Skywalker (2019)	122886	48
355	Rogue One: A Star Wars Story (2016)	166528	49
355	Solo: A Star Wars Story (2018)	187595	50
509	Lord of the Rings: The Two Towers (2002)	5952	1
509	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	2
509	Forrest Gump (1994)	356	3
509	The Shawshank Redemption (1994)	318	4
509	The Godfather (1972)	858	5
509	The Dark Knight (2008)	58559	6
509	The Lord of the Rings: The Return of the King (2003)	7153	7
509	The Matrix (1999)	2571	8
509	The Silence of the Lambs (1991)	135937	9
509	The Usual Suspects (1995)	50	10
509	Fight Club (1999)	2959	11
509	The Prestige (2006)	172233	12
509	The Departed (2006)	48516	13
509	The Green Mile (1999)	3147	14
509	The Godfather: Part II (1974)	1221	15
509	The Lion King (1994)	134019	16
509	The Truman Show (1998)	1682	17
509	The Incredibles (2004)	8961	18
509	The Avengers (2012)	136859	19
509	The Dark Knight Rises (2012)	91529	20
509	The Hunger Games: Catching Fire (2013)	106487	21
509	The Grand Budapest Hotel (2014)	109374	22
509	The Lego Movie (2014)	108932	23
509	The Perks of Being a Wallflower (2012)	96821	24
509	The Princess Bride (1987)	1197	25
509	The Big Lebowski (1998)	1732	26
509	The Truman Show (1998)	1682	27
509	The Social Network (2010)	80463	28
509	The King's Speech (2010)	81845	29
509	The Artist (2011)	89904	30
509	The Help (2011)	171023	31
509	The Descendants (2011)	91077	32
509	The Girl with the Dragon Tattoo (2011)	91658	33
509	The Hobbit: An Unexpected Journey (2012)	98809	34
509	The Hobbit: The Desolation of Smaug (2013)	106489	35
509	The Hobbit: The Battle of the Five Armies (2014)	118696	36
509	The Martian (2015)	134130	37
509	The Revenant (2015)	139385	38
509	The Wolf of Wall Street (2013)	106782	39
509	The Imitation Game (2014)	116797	40
509	The Theory of Everything (2014)	117176	41
509	The Grand Budapest Hotel (2014)	109374	42
509	The Fault in Our Stars (2014)	111921	43
509	The Maze Runner (2014)	140237	44
509	The Hunger Games: Mockingjay - Part 1 (2014)	116823	45
509	The Hunger Games: Mockingjay - Part 2 (2015)	135133	46
509	The Fault in Our Stars (2014)	111921	47
509	The Maze Runner (2014)	140237	48
509	The Book Thief (2013)	106441	49
509	The Fault in Our Stars (2014)	111921	50
381	The Lion King (1994)	134019	1
381	Beauty and the Beast (1991)	595	2
381	The Nightmare Before Christmas (1993)	551	3
381	The Incredibles (2004)	8961	4
381	Toy Story 2 (1999)	3114	5
381	Monsters, Inc. (2001)	4886	6
381	Finding Nemo (2003)	6377	7
381	Up (2009)	68954	8
381	WALL-E (2008)	60069	9
381	Ratatouille (2007)	50872	10
381	Inside Out (2015)	134853	11
381	Zootopia (2016)	152081	12
381	Moana (2016)	166461	13
381	Frozen (2013)	106696	14
381	Tangled (2010)	81847	15
381	Brave (2012)	95167	16
381	The Little Mermaid (1989)	2081	17
381	Aladdin (1992)	588	18
381	Mulan (1998)	1907	19
381	The Emperor's New Groove (2000)	4016	20
381	Lilo & Stitch (2002)	5444	21
381	Howl's Moving Castle (2004)	31658	22
381	Spirited Away (2001)	95633	23
381	My Neighbor Totoro (1988)	5971	24
381	Kiki's Delivery Service (1989)	26662	25
381	The Secret World of Arrietty (2010)	135436	26
381	Ponyo (2008)	73211	27
381	The Tale of The Princess Kaguya (2013)	170875	28
381	The Wind Rises (2013)	128520	29
381	The Grand Budapest Hotel (2014)	109374	30
381	Moonrise Kingdom (2012)	94959	31
381	Fantastic Mr. Fox (2009)	72226	32
381	Isle of Dogs (2018)	183897	33
381	The Darjeeling Limited (2007)	55269	34
381	Rushmore (1998)	2395	35
381	The Royal Tenenbaums (2001)	4979	36
381	The Life Aquatic with Steve Zissou (2004)	30810	37
381	The Grand Illusion (1937)	161032	38
381	The Rules of the Game (1939)	135937	39
381	The 400 Blows (1959)	138610	40
381	Breathless (1960)	3584	41
381	Jules and Jim (1962)	2732	42
381	Contempt (1963)	1572	43
381	Pierrot le Fou (1965)	7748	44
381	Weekend (1967)	32515	45
381	My Night at Maud's (1969)	4267	46
381	Claire's Knee (1970)	2137	47
381	Love on the Run (1979)	26700	48
381	The Last Metro (1980)	133771	49
381	My Father's Glory (1990)	1526	50
236	Pulp Fiction (1994)	296	1
236	The Shawshank Redemption (1994)	318	2
236	The Godfather (1972)	858	3
236	The Godfather: Part II (1974)	1221	4
236	Forrest Gump (1994)	356	5
236	The Silence of the Lambs (1991)	135937	6
236	Goodfellas (1990)	1213	7
236	The Matrix (1999)	2571	8
236	Fight Club (1999)	2959	9
236	The Dark Knight (2008)	58559	10
236	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	11
236	The Lord of the Rings: The Two Towers (2002)	5952	12
236	The Lord of the Rings: The Return of the King (2003)	7153	13
236	Star Wars: Episode IV - A New Hope (1977)	260	14
236	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	15
236	Star Wars: Episode VI - Return of the Jedi (1983)	1210	16
236	The Usual Suspects (1995)	50	17
236	Se7en (1995)	1487	18
236	The Green Mile (1999)	3147	19
236	The Sixth Sense (1999)	2762	20
236	The Terminator (1984)	1240	21
236	Terminator 2: Judgment Day (1991)	589	22
236	Jurassic Park (1993)	480	23
236	Saving Private Ryan (1998)	2028	24
236	Gladiator (2000)	3578	25
236	The Departed (2006)	48516	26
236	Inception (2010)	79132	27
236	The Prestige (2006)	172233	28
236	The Social Network (2010)	80463	29
236	The Avengers (2012)	136859	30
236	The Lion King (1994)	134019	31
236	Beauty and the Beast (1991)	595	32
236	Aladdin (1992)	588	33
236	The Little Mermaid (1989)	2081	34
236	Toy Story (1995)	1	35
236	Toy Story 2 (1999)	3114	36
236	Finding Nemo (2003)	6377	37
236	Up (2009)	68954	38
236	WALL-E (2008)	60069	39
236	Ratatouille (2007)	50872	40
236	Monsters, Inc. (2001)	4886	41
236	Shrek (2001)	4306	42
236	Harry Potter and the Philosopher's Stone (2001)	40815	43
236	Harry Potter and the Chamber of Secrets (2002)	5816	44
236	Harry Potter and the Prisoner of Azkaban (2004)	8368	45
236	Harry Potter and the Goblet of Fire (2005)	40815	46
236	Harry Potter and the Order of Phoenix (2007)	54001	47
236	Harry Potter and the Half-Blood Prince (2009)	69844	48
236	Harry Potter and the Deathly Hallows: Part 1 (2010)	81834	49
236	Harry Potter and the Deathly Hallows: Part 2 (2011)	88125	50
366	The Shawshank Redemption (1994)	318	1
366	The Godfather (1972)	858	2
366	The Godfather: Part II (1974)	1221	3
366	Pulp Fiction (1994)	296	4
366	Forrest Gump (1994)	356	5
366	The Silence of the Lambs (1991)	135937	6
366	Schindler's List (1993)	527	7
366	Goodfellas (1990)	1213	8
366	The Matrix (1999)	2571	9
366	Star Wars: Episode IV - A New Hope (1977)	260	10
366	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	11
366	Star Wars: Episode VI - Return of the Jedi (1983)	1210	12
366	The Lord of the Rings: The Two Towers (2002)	5952	13
366	The Dark Knight Rises (2012)	91529	14
366	The Prestige (2006)	172233	15
366	The Departed (2006)	48516	16
366	The Green Mile (1999)	3147	17
366	American History X (1998)	2329	18
366	The Usual Suspects (1995)	50	19
366	Se7en (1995)	1487	20
366	The Lion King (1994)	134019	21
366	The Terminator (1984)	1240	22
366	Terminator 2: Judgment Day (1991)	589	23
366	Jurassic Park (1993)	480	24
366	The Avengers (2012)	136859	25
366	The Social Network (2010)	80463	26
366	The Wolf of Wall Street (2013)	106782	27
366	The Revenant (2015)	139385	28
366	The Hateful Eight (2015)	128360	29
366	Django Unchained (2012)	99114	30
366	The Grand Budapest Hotel (2014)	109374	31
366	The Big Lebowski (1998)	1732	32
366	The Truman Show (1998)	1682	33
366	The Fifth Element (1997)	1527	34
366	The Princess Bride (1987)	1197	35
366	The Breakfast Club (1985)	1968	36
366	Ferris Bueller's Day Off (1986)	2918	37
366	Back to the Future (1985)	1270	38
366	Raiders of the Lost Ark (1981)	69524	39
366	Indiana Jones and the Temple of Doom (1984)	2115	40
366	Indiana Jones and the Last Crusade (1989)	1291	41
366	Die Hard (1988)	1036	42
366	Lethal Weapon (1987)	2000	43
366	Beverly Hills Cop (1984)	4085	44
366	Rocky (1976)	1954	45
366	Rocky II (1979)	2409	46
