userId	title	movieId	rank
327	The Fugitive (1993)	4675	25
327	The Sixth Sense (1999)	2762	26
327	American Beauty (1999)	2858	27
327	The Pursuit of Happyness (2006)	8131	28
327	Remember the Titans (2000)	3916	29
327	True Lies (1994)	380	30
327	Bull Durham (1988)	3361	31
327	Babe (1995)	34	32
327	The Third Man (1949)	1212	33
327	Stand by Me (1986)	1259	34
327	Touch of Evil (1958)	1248	35
327	Patch Adams (1998)	2431	36
327	Fargo (1996)	608	37
327	Seven (a.k.a. Se7en) (1995)	47	38
327	Knocked Up (2007)	52973	39
327	American History X (1998)	2329	40
327	Old School (2003)	6188	41
327	The Net (1995)	8025	42
327	Disclosure (1994)	225	43
327	Wild Things (1998)	1805	44
327	Tombstone (1993)	553	45
327	The World Is Not Enough (1999)	3082	46
327	Déjà Vu (Deja Vu) (2006)	49278	47
327	Night at the Museum (2006)	46972	48
327	Batman (1989)	592	49
327	Ace Ventura: Pet Detective (1994)	344	50
541	Schindler's List (1993)	527	1
541	Pulp Fiction (1994)	296	2
541	Seven (a.k.a. Se7en) (1995)	47	3
541	Forrest Gump (1994)	356	4
541	Legends of the Fall (1994)	266	5
541	Apollo 13 (1995)	150	6
541	Silence of the Lambs, The (1991)	593	7
541	Shawshank Redemption, The (1994)	318	8
541	Philadelphia (1993)	508	9
541	Beauty and the Beast (1991)	595	10
541	Dances with Wolves (1990)	590	11
541	Terminator 2: Judgment Day (1991)	589	12
541	True Lies (1994)	380	13
541	Crimson Tide (1995)	161	14
541	Usual Suspects, The (1995)	50	15
541	Jurassic Park (1993)	480	16
541	In the Line of Fire (1993)	474	17
541	Firm, The (1993)	454	18
541	Mission: Impossible (1996)	648	19
541	Wallace & Gromit: The Best of Aardman Animation (1996)	720	20
541	Wallace & Gromit: A Close Shave (1995)	745	21
541	Robin Hood: Men in Tights (1993)	520	22
541	Clear and Present Danger (1994)	349	23
541	Disclosure (1994)	225	24
541	Quiz Show (1994)	300	25
541	Tommy Boy (1995)	333	26
541	Four Weddings and a Funeral (1994)	357	27
541	Ed Wood (1994)	235	28
541	Hoop Dreams (1994)	246	29
541	Dead Man Walking (1995)	36	30
541	Jumanji (1995)	2	31
541	Mrs. Doubtfire (1993)	500	32
541	Casper (1995)	158	33
541	Independence Day (a.k.a. ID4) (1996)	780	34
541	Twister (1996)	736	35
541	Ghost (1990)	587	36
541	First Knight (1995)	168	37
541	Mask, The (1994)	367	38
541	Home Alone (1990)	586	39
541	While You Were Sleeping (1995)	339	40
541	Black Beauty (1994)	421	41
541	Rob Roy (1995)	151	42
541	Naked Gun 33 1/3: The Final Insult (1994)	370	43
541	Nell (1994)	282	44
541	Outbreak (1995)	292	45
541	Last Action Hero (1993)	485	46
541	Dumb & Dumber (Dumb and Dumber) (1994)	231	47
541	Waterworld (1995)	208	48
541	Stargate (1994)	316	49
541	Indian in the Cupboard, The (1995)	60	50
216	Shawshank Redemption, The (1994)	318	1
216	Godfather, The (1972)	858	2
216	Godfather: Part II, The (1974)	1221	3
216	Pulp Fiction (1994)	296	4
216	Chinatown (1974)	1252	5
216	Rear Window (1954)	904	6
216	North by Northwest (1959)	908	7
216	One Flew Over the Cuckoo's Nest (1975)	1193	8
216	Clockwork Orange, A (1971)	1206	9
216	Blue Velvet (1986)	2076	10
216	Seven Samurai (Shichinin no samurai) (1954)	2019	11
216	Harold and Maude (1971)	1235	12
216	All About Eve (1950)	926	13
216	Wizard of Oz, The (1939)	919	14
216	Schindler's List (1993)	527	15
216	Vertigo (1958)	903	16
216	Graduate, The (1967)	1247	17
216	Deer Hunter, The (1978)	1263	18
216	Killing Fields, The (1984)	1299	19
216	Secrets & Lies (1996)	1041	20
216	Fargo (1996)	608	21
216	Happiness (1998)	2318	22
216	Jerk, The (1979)	2109	23
216	Ed Wood (1994)	235	24
216	Aliens (1986)	1200	25
216	Hoop Dreams (1994)	246	26
216	Reality Bites (1994)	372	27
216	Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)	1289	28
216	Cool Hand Luke (1967)	1276	29
216	Stripes (1981)	1663	30
216	Game, The (1997)	1625	31
216	Stand by Me (1986)	1259	32
216	Little Big Man (1970)	3037	33
216	All Quiet on the Western Front (1930)	1927	34
216	Seventh Seal, The (Sjunde inseglet, Det) (1957)	1237	35
216	Ran (1985)	1217	36
216	Sling Blade (1996)	1358	37
216	Bowfinger (1999)	2770	38
216	Hustler, The (1961)	3468	39
216	Big Sleep, The (1946)	1284	40
216	Once Were Warriors (1994)	290	41
216	Third Man, The (1949)	1212	42
216	Bulworth (1998)	1883	43
216	Jacob's Ladder (1990)	3476	44
216	Schindler's List (1993)	527	45
216	Midnight Cowboy (1969)	1952	46
216	His Girl Friday (1940)	951	47
216	Out of Sight (1998)	1912	48
216	Cuckoo's Nest, One Flew Over the (1975)	1193	49
216	Brazil (1985)	1199	50
344	Shawshank Redemption, The (1994)	318	1
344	Godfather: Part II, The (1974)	1221	2
344	Godfather: Part III, The (1990)	2023	3
344	Star Wars: Episode IV - A New Hope (1977)	260	4
344	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	5
344	Lord of the Rings: The Return of the King, The (2003)	7153	6
344	Gladiator (2000)	3578	7
344	Inception (2010)	79132	8
344	Matrix, The (1999)	2571	9
344	Pulp Fiction (1994)	296	10
344	Fight Club (1999)	2959	11
344	Léon: The Professional (a.k.a. The Professional) (Léon) (1994)	293	12
344	Terminator 2: Judgment Day (1991)	589	13
344	Sixth Sense, The (1999)	2762	14
344	Beautiful Mind, A (2001)	4995	15
344	Good Will Hunting (1997)	1704	16
344	Finding Nemo (2003)	6377	17
344	Monsters, Inc. (2001)	4886	18
344	Zootopia (2016)	152081	19
344	Hobbit: The Desolation of Smaug, The (2013)	106489	20
344	Interstellar (2014)	109487	21
344	The Martian (2015)	134130	22
344	Ex Machina (2015)	115713	23
344	The Imitation Game (2014)	116797	24
344	Django Unchained (2012)	99114	25
344	John Wick (2014)	115149	26
344	Avengers: Age of Ultron (2015)	122892	27
344	Iron Man 3 (2013)	102125	28
344	Sherlock Holmes (2009)	73017	29
344	Grand Budapest Hotel, The (2014)	109374	30
344	The Hateful Eight (2015)	128360	31
344	Negotiator, The (1998)	2058	32
344	Ocean's Twelve (2004)	8984	33
344	Back to the Future Part II (1989)	2011	34
344	Back to the Future Part III (1990)	2012	35
344	Indiana Jones and the Last Crusade (1989)	1291	36
344	Thin Red Line, The (1998)	2427	37
344	Untouchables, The (1987)	2194	38
344	Double Jeopardy (1999)	2881	39
344	Rock, The (1996)	733	40
344	Easy A (2010)	80549	41
344	Never Been Kissed (1999)	2581	42
344	Mummy, The (1999)	2617	43
344	King's Speech, The (2010)	81845	44
344	10 Cloverfield Lane (2016)	152077	45
344	Others, The (2001)	4720	46
344	Hobbit: An Unexpected Journey, The (2012)	98809	47
344	Hobbit: The Battle of the Five Armies, The (2014)	118696	48
344	Gods Must Be Crazy, The (1980)	2150	49
344	Fifth Element, The (1997)	1527	50
286	Eternal Sunshine of the Spotless Mind (2004)	7361	1
286	Monsters, Inc. (2001)	4886	2
286	Star Wars: Episode IV - A New Hope (1977)	260	3
286	Star Wars: Episode VI - Return of the Jedi (1983)	1210	4
286	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	5
286	Terminator 2: Judgment Day (1991)	589	6
286	Toy Story (1995)	1	7
286	Toy Story 2 (1999)	3114	8
286	Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)	3996	9
286	L.A. Confidential (1997)	1617	10
286	In the Name of the Father (1993)	475	11
286	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	12
286	Indiana Jones and the Last Crusade (1989)	1291	13
286	Indiana Jones and the Temple of Doom (1984)	2115	14
286	Dances with Wolves (1990)	590	15
286	Breakfast Club, The (1985)	1968	16
286	Clockwork Orange, A (1971)	1206	17
286	River Runs Through It, A (1992)	3100	18
286	Life Is Beautiful (La Vita è bella) (1997)	2324	19
286	Requiem for a Dream (2000)	3949	20
286	Thirteen Days (2000)	4033	21
286	Aladdin (1992)	588	22
286	Usual Suspects, The (1995)	50	23
286	Untouchables, The (1987)	2194	24
286	Boondock Saints, The (2000)	3275	25
286	Chasing Amy (1997)	1639	26
286	True Lies (1994)	380	27
286	Troy (2004)	7458	28
286	Clerks (1994)	223	29
286	Departed, The (2006)	48516	30
286	No Man's Land (2001)	4967	31
286	Office Space (1999)	2502	32
286	City of God (Cidade de Deus) (2002)	6016	33
286	Brotherhood of the Wolf (Pacte des loups, Le) (2001)	5026	34
286	Pocahontas (1995)	48	35
286	American Beauty (1999)	2858	36
286	Shine (1996)	1357	37
286	Motorcycle Diaries, The (Diarios de motocicleta) (2004)	8873	38
286	Hotel Rwanda (2004)	30749	39
286	Sound of Music, The (1965)	1035	40
286	Mary Poppins (1964)	1028	41
286	Pink Floyd: The Wall (1982)	1298	42
286	eXistenZ (1999)	2600	43
286	Thank You for Smoking (2006)	44195	44
286	JFK (1991)	3386	45
286	Big Blue, The (Grand bleu, Le) (1988)	1216	46
286	William Shakespeare's Romeo + Juliet (1996)	1059	47
286	Eternal Sunshine of the Spotless Mind (2004)	7361	48
286	Monsters, Inc. (2001)	4886	49
286	Star Wars: Episode IV - A New Hope (1977)	260	50
342	Pulp Fiction (1994)	296	1
342	The Godfather (1972)	858	2
342	The Shining (1980)	180263	3
342	One Flew Over the Cuckoo's Nest (1975)	1193	4
342	Schindler's List (1993)	527	5
342	Star Wars: Episode IV - A New Hope (1977)	260	6
342	The Princess Bride (1987)	1197	7
342	Forrest Gump (1994)	356	8
342	The Graduate (1967)	161032	9
342	Cool Hand Luke (1967)	1276	10
342	Aliens (1986)	1200	11
342	The Sixth Sense (1999)	2762	12
342	American Beauty (1999)	2858	13
342	Jurassic Park (1993)	480	14
342	Men in Black (1997)	2340	15
342	Close Encounters of the Third Kind (1977)	3471	16
342	Braveheart (1995)	110	17
342	Full Metal Jacket (1987)	1222	18
342	The Wizard of Oz (1939)	919	19
342	Toy Story 2 (1999)	3114	20
342	Monty Python and the Holy Grail (1975)	1136	21
342	It's a Wonderful Life (1946)	953	22
342	Star Wars: Episode VI - Return of the Jedi (1983)	1210	23
342	Gladiator (2000)	3578	24
342	The Iron Giant (1999)	2761	25
342	Maverick (1994)	368	26
342	Star Trek II: The Wrath of Khan (1982)	1374	27
342	Rain Man (1988)	1961	28
342	Final Destination (2000)	3409	29
342	Bulworth (1998)	1883	30
342	Diner (1982)	3543	31
342	Office Space (1999)	2502	32
342	Gone in 60 Seconds (2000)	3717	33
342	The Rock (1996)	101	34
342	There's Something About Mary (1998)	1923	35
342	Bowfinger (1999)	2770	36
342	Happiness (1998)	2318	37
342	National Lampoon's Vacation (1983)	2795	38
342	Armageddon (1998)	1917	39
342	Moonstruck (1987)	3072	40
342	Taxi Driver (1976)	111	41
342	The Princess Diaries (2001)	4700	42
342	The Silence of the Lambs (1991)	135937	43
342	The Green Mile (1999)	3147	44
342	The Lion King (1994)	134019	45
342	The Matrix (1999)	2571	46
342	The Terminator (1984)	1240	47
342	Die Hard (1988)	1036	48
342	Indiana Jones and the Raiders of the Lost Ark (1981)	1198	49
342	Back to the Future (1985)	1270	50
454	Pulp Fiction (1994)	296	1
454	Apocalypse Now (1979)	1208	2
454	Inception (2010)	79132	3
454	Fargo (1996)	608	4
454	Rear Window (1954)	904	5
454	The Godfather: Part II (1974)	1221	6
454	The Truman Show (1998)	1682	7
454	The Prestige (2006)	172233	8
454	Catch Me If You Can (2002)	5989	9
454	The Usual Suspects (1995)	50	10
454	Monty Python's Life of Brian (1979)	1080	11
454	Annie Hall (1977)	1230	12
454	Goodbye, Lenin! (2003)	7323	13
454	The Triplets of Belleville (2003)	74553	14
454	The Seventh Seal (1957)	139385	15
454	Touch of Evil (1958)	1248	16
454	Spellbound (2002)	6331	17
454	Talk to Her (Hable con Ella) (2002)	5878	18
454	Let the Right One In (Låt den rätte komma in) (2008)	61240	19
454	Moon (2009)	68237	20
454	Spirited Away (Sen to Chihiro no kamikakushi) (2001)	5618	21
454	Harold and Maude (1971)	1235	22
454	Rosemary's Baby (1968)	2160	23
454	Psycho (1960)	1219	24
454	Reservoir Dogs (1992)	1089	25
454	Taxi Driver (1976)	111	26
454	Donnie Darko (2001)	4878	27
454	Run Lola Run (Lola rennt) (1998)	2692	28
454	Rushmore (1998)	2395	29
454	The Royal Tenenbaums (2001)	4979	30
454	Boys Don't Cry (1999)	2908	31
454	Let the Right One In (Låt den rätte komma in) (2008)	61240	32
454	Blue Velvet (1986)	2076	33
454	Chinatown (1974)	1252	34
454	Bottle Rocket (1996)	101	35
454	Fright Night (1985)	2867	36
454	Badlands (1973)	3741	37
454	Sin City (2005)	32587	38
454	My Neighbor Totoro (Tonari no Totoro) (1988)	5971	39
454	Into the Wild (2007)	55247	40
454	Forrest Gump (1994)	356	41
454	Easy Rider (1969)	3168	42
454	Star Wars: Episode VI - Return of the Jedi (1983)	1210	43
454	Traffic (2000)	4034	44
454	Three Colors: Red (Trois couleurs: Rouge) (1994)	306	45
454	Old Boy (2003)	27773	46
454	Dogville (2003)	7371	47
454	Clockwork Orange, A (1971)	1206	48
454	Carrie (1976)	1345	49
454	Sling Blade (1996)	1358	50
75	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	1
75	Pulp Fiction (1994)	296	2
75	The Godfather (1972)	858	3
75	The Shawshank Redemption (1994)	318	4
75	The Usual Suspects (1995)	50	5
75	The Dark Knight (2008)	58559	6
75	The Silence of the Lambs (1991)	135937	7
75	The Matrix (1999)	2571	8
75	Gladiator (2000)	3578	9
75	Saving Private Ryan (1998)	2028	10
75	Forrest Gump (1994)	356	11
75	Braveheart (1995)	110	12
75	Fight Club (1999)	2959	13
75	Alien (1979)	1214	14
75	Star Wars: Episode VI - Return of the Jedi (1983)	1210	15
75	Terminator 2: Judgment Day (1991)	589	16
75	Indiana Jones and the Raiders of the Lost Ark (1981)	1198	17
75	Die Hard (1988)	1036	18
75	Citizen Kane (1941)	923	19
75	Rocky (1976)	1954	20
75	The Sixth Sense (1999)	2762	21
75	Toy Story 3 (2010)	78499	22
75	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	4973	23
75	Patton (1970)	1272	24
75	Annie Hall (1977)	1230	25
75	Chasing Amy (1997)	1639	26
75	Slumdog Millionaire (2008)	63082	27
75	Trainspotting (1996)	778	28
75	High Fidelity (2000)	3481	29
75	Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)	922	30
75	Spider-Man (2002)	5349	31
75	Rocky III (1982)	2410	32
75	Killing Fields, The (1984)	1299	33
75	Kick-Ass (2010)	76251	34
75	Bridge on the River Kwai, The (1957)	1250	35
75	Bug's Life, A (1998)	2355	36
75	Hoop Dreams (1994)	246	37
75	Big Fish (2003)	7147	38
75	American Beauty (1999)	2858	39
75	Yes Man (2008)	64969	40
75	Harry Potter and the Chamber of Secrets (2002)	5816	41
75	Batman Begins (2005)	33794	42
75	Cast Away (2000)	4022	43
75	Rambo: First Blood Part II (1985)	2402	44
75	Resident Evil (2002)	5219	45
75	Clerks (1994)	223	46
75	His Girl Friday (1940)	951	47
75	(500) Days of Summer (2009)	69757	48
75	Hero (Ying xiong) (2002)	7090	49
75	Taxi Driver (1976)	111	50
583	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	4973	1
583	Four Weddings and a Funeral (1994)	357	2
583	Notting Hill (1999)	2671	3
583	10 Things I Hate About You (1999)	2572	4
583	Clueless (1995)	39	5
583	When Harry Met Sally... (1989)	1307	6
583	Breakfast at Tiffany's (1961)	902	7
583	Moulin Rouge (2001)	4308	8
583	Chicago (2002)	5991	9
583	The Butterfly Effect (2004)	7254	10
583	Eternal Sunshine of the Spotless Mind (2004)	7361	11
583	Almost Famous (2000)	3897	12
583	Departed, The (2006)	48516	13
583	Notebook, The (2004)	8533	14
583	Groundhog Day (1993)	1265	15
583	Sleepy Hollow (1999)	3081	16
583	Wallace & Gromit: The Wrong Trousers (1993)	1148	17
583	Wallace & Gromit in The Curse of the Were-Rabbit (2005)	38038	18
583	Toy Story 3 (2010)	78499	19
583	Up (2009)	68954	20
583	Finding Nemo (2003)	6377	21
583	Tangled (2010)	81847	22
583	Pineapple Express (2008)	61024	23
583	Knocked Up (2007)	52973	24
583	Forgetting Sarah Marshall (2008)	58998	25
583	Dogma (1999)	3052	26
583	Harry Potter and the Chamber of Secrets (2002)	5816	27
583	X-Men (2000)	3793	28
583	Anchorman: The Legend of Ron Burgundy (2004)	8641	29
583	Wayne's World (1992)	3253	30
583	The Proposal (2009)	69406	31
583	Wedding Crashers (2005)	34162	32
583	Legally Blonde (2001)	4447	33
583	Freaky Friday (2003)	6593	34
583	A Walk to Remember (2002)	5066	35
583	Adventureland (2009)	67734	36
583	(500) Days of Summer (2009)	69757	37
583	The Blind Side (2009)	72641	38
583	The Sandlot (1993)	5103	39
583	Jackass: The Movie (2002)	5785	40
583	Blow (2001)	4239	41
583	The Prestige (2006)	172233	42
583	The Illusionist (2006)	47610	43
583	Sunshine (2007)	52328	44
583	Charlie and the Chocolate Factory (2005)	30793	45
583	Talladega Nights: The Ballad of Ricky Bobby (2006)	46970	46
583	Girl Next Door, The (2004)	7346	47
583	Pineapple Express (2008)	61024	48
583	Boondock Saints, The (2000)	3275	49
583	Walk to Remember, A (2002)	5066	50
125	Fight Club (1999)	2959	1
125	Forrest Gump (1994)	356	2
125	The Shawshank Redemption (1994)	318	3
125	The Dark Knight (2008)	58559	4
125	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	5
125	The Lord of the Rings: The Two Towers (2002)	5952	6
125	The Lord of the Rings: The Return of the King (2003)	7153	7
125	American Beauty (1999)	2858	8
125	Gladiator (2000)	3578	9
125	Schindler's List (1993)	527	10
125	Psycho (1960)	1219	11
125	Seven (1995)	1487	12
125	Inglourious Basterds (2009)	68157	13
125	Blade Runner (1982)	541	14
125	Raiders of the Lost Ark (1981)	69524	15
125	One Flew Over the Cuckoo's Nest (1975)	1193	16
125	Breakfast Club, The (1985)	1968	17
125	Truman Show, The (1998)	1682	18
125	Good Will Hunting (1997)	1704	19
125	Catch Me If You Can (2002)	5989	20
125	12 Angry Men (1957)	1203	21
125	Shining, The (1980)	1258	22
125	Naked Gun: From the Files of Police Squad!, The (1988)	3868	23
125	Hot Fuzz (2007)	51255	24
125	Zombieland (2009)	71535	25
125	Limitless (2011)	84152	26
125	Emperor's New Groove, The (2000)	4016	27
125	Pineapple Express (2008)	61024	28
125	X-Men (2000)	3793	29
125	Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)	4896	30
125	Trainspotting (1996)	778	31
125	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	32
125	Hitchhiker's Guide to the Galaxy, The (2005)	33004	33
125	Blade Runner 2049 (2017)	176371	34
125	Shallow Grave (1994)	319	35
125	Scott Pilgrim vs. the World (2010)	79702	36
125	Pursuit of Happyness, The (2006)	47099	37
125	Dallas Buyers Club (2013)	106100	38
125	Death Proof (2007)	53519	39
125	A.I. Artificial Intelligence (2001)	4370	40
125	Schindler's List (1993)	527	41
125	Gravity (2013)	104841	42
125	Gladiator (2000)	3578	43
125	Dark Knight Rises, The (2012)	91529	44
125	Lord of the Rings: The Return of the King, The (2003)	7153	45
125	American Psycho (2000)	3535	46
125	22 Jump Street (2014)	112138	47
125	Prisoners (2013)	104879	48
125	X-Men: Days of Future Past (2014)	111362	49
125	Once Upon a Time in America (1984)	1227	50
231	Fight Club (1999)	2959	1
231	Inception (2010)	79132	2
231	The Dark Knight (2008)	58559	3
231	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	4
231	The Lord of the Rings: The Return of the King (2003)	7153	5
231	The Matrix (1999)	2571	6
231	The Bourne Ultimatum (2007)	54286	7
231	The Shawshank Redemption (1994)	318	8
231	The Dark Knight Rises (2012)	91529	9
231	Gladiator (2000)	3578	10
231	The Usual Suspects (1995)	50	11
231	The Silence of the Lambs (1991)	135937	12
231	The Good, the Bad and the Ugly (1966)	1201	13
231	The Incredibles (2004)	8961	14
231	The Grand Budapest Hotel (2014)	109374	15
231	The Perks of Being a Wallflower (2012)	96821	16
231	The Good Will Hunting (1997)	1704	17
231	The Pirates of the Caribbean: The Curse of the Black Pearl (2003)	6539	18
231	The Assassination of Jesse James by the Coward Robert Ford (2007)	55363	19
231	The Spider-Man (2002)	5349	20
231	The Minority Report (2002)	5445	21
231	The Skyfall (2012)	96079	22
231	The Gone Girl (2014)	112556	23
231	The Saving Private Ryan (1998)	2028	24
231	The Blade Runner (1982)	541	25
231	The Seven (a.k.a. Se7en) (1995)	47	26
231	The Thing (1982)	180263	27
231	The Star Trek (2009)	68358	28
231	The Aliens (1986)	1200	29
231	The Jurassic Park (1993)	480	30
231	The Shining (1980)	180263	31
231	The Léon: The Professional (a.k.a. The Professional) (Léon) (1994)	293	32
231	The Trainspotting (1996)	778	33
231	The Ex Machina (2015)	115713	34
231	The Snatch (2000)	4011	35
231	The Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	36
231	The Monty Python and the Holy Grail (1975)	1136	37
231	The Iron Man (2008)	59315	38
231	The WALL·E (2008)	60069	39
231	The Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	1198	40
231	The Fargo (1996)	608	41
231	The Inside Man (2006)	44199	42
231	The Prisoners (2013)	104879	43
231	The Beautiful Mind, A (2001)	4995	44
231	The Elite Squad (Tropa de Elite) (2007)	55721	45
231	The Harry Potter and the Chamber of Secrets (2002)	5816	46
231	The Braveheart (1995)	110	47
231	The Ronin (1998)	2278	48
231	The Lawrence of Arabia (1962)	1204	49
231	The	167570	50
326	Godfather, The (1972)	858	1
326	Shawshank Redemption, The (1994)	318	2
326	Pulp Fiction (1994)	296	3
326	Forrest Gump (1994)	356	4
326	Silence of the Lambs, The (1991)	593	5
326	One Flew Over the Cuckoo's Nest (1975)	1193	6
326	Braveheart (1995)	110	7
326	Die Hard: With a Vengeance (1995)	165	8
326	Léon: The Professional (a.k.a. The Professional) (Léon) (1994)	293	9
326	Bourne Supremacy, The (2004)	8665	10
326	Lord of the Rings: The Two Towers, The (2002)	5952	11
326	Bourne Identity, The (2002)	5418	12
326	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	13
326	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	4973	14
326	City of God (Cidade de Deus) (2002)	6016	15
326	No Man's Land (2001)	4967	16
326	Amores Perros (Love's a Bitch) (2000)	4235	17
326	Blood Diamond (2006)	49530	18
326	Letters from Iwo Jima (2006)	50068	19
326	Bourne Ultimatum, The (2007)	54286	20
326	Intouchables (2011)	92259	21
326	Django Unchained (2012)	99114	22
326	12 Years a Slave (2013)	105844	23
326	Interstellar (2014)	109487	24
326	The Imitation Game (2014)	116797	25
326	The Martian (2015)	134130	26
326	The Revenant (2015)	139385	27
326	Spotlight (2015)	142488	28
326	Shutter Island (2010)	74458	29
326	Inglourious Basterds (2009)	68157	30
326	Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)	67255	31
326	In Bruges (2008)	57669	32
326	No Country for Old Men (2007)	55820	33
326	Into the Wild (2007)	55247	34
326	Memento (2000)	4226	35
326	Hannibal (2001)	4148	36
326	Inception (2010)	79132	37
326	Gladiator (2000)	3578	38
326	Requiem for a Dream (2000)	3949	39
326	Dead Poets Society (1989)	1246	40
326	Seven Years in Tibet (1997)	1619	41
326	Kramer vs. Kramer (1979)	1955	42
326	Dangerous Liaisons (1988)	2020	43
326	Saving Private Ryan (1998)	2028	44
326	Life Is Beautiful (La Vita è bella) (1997)	2324	45
326	Killing Fields, The (1984)	1299	46
326	Fight Club (1999)	2959	47
326	Green Mile, The (1999)	3147	48
326	Papillon (1973)	3198	49
326	Matrix, The (1999)	2571	50
118	Shawshank Redemption, The (1994)	318	1
118	Godfather, The (1972)	858	2
118	Godfather: Part II, The (1974)	1221	3
118	Goodfellas (1990)	1213	4
118	Silence of the Lambs, The (1991)	593	5
118	Pulp Fiction (1994)	296	6
118	Schindler's List (1993)	527	7
118	Fargo (1996)	608	8
118	Reservoir Dogs (1992)	1089	9
118	Usual Suspects, The (1995)	50	10
118	Matrix, The (1999)	2571	11
118	Fight Club (1999)	2959	12
118	Trainspotting (1996)	778	13
118	Clockwork Orange, A (1971)	1206	14
118	Memento (2000)	4226	15
118	Apocalypse Now (1979)	1208	16
118	Blade Runner (1982)	541	17
118	Monty Python and the Holy Grail (1975)	1136	18
118	Monty Python's Life of Brian (1979)	1080	19
118	Seven Samurai (Shichinin no samurai) (1954)	2019	20
118	Garden State (2004)	8784	21
118	Office Space (1999)	2502	22
118	True Romance (1993)	555	23
118	Blow (2001)	4239	24
118	Enemy of the State (1998)	2353	25
118	Green Mile, The (1999)	3147	26
118	Lives of Others, The (Das leben der Anderen) (2006)	44555	27
118	Hotel Rwanda (2004)	30749	28
118	Good Will Hunting (1997)	1704	29
118	City of God (Cidade de Deus) (2002)	6016	30
118	Spider-Man (2002)	5349	31
118	Serenity (2005)	34405	32
118	From Dusk Till Dawn (1996)	70	33
118	Last Emperor, The (1987)	1960	34
118	Papillon (1973)	3198	35
118	Old Boy (2003)	27773	36
118	Happiness (1998)	2318	37
118	Saw (2004)	8957	38
118	Taxi Driver (1976)	111	39
118	Italian Job, The (2003)	6378	40
118	Devil's Own, The (1997)	1488	41
118	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	42
118	Die Hard (1988)	1036	43
118	Stand by Me (1986)	1259	44
118	Star Wars: Episode III - Revenge of the Sith (2005)	33493	45
118	Shanghai Noon (2000)	3624	46
118	Jungle Book, The (1994)	362	47
118	40-Year-Old Virgin, The (2005)	35836	48
118	Grave of the Fireflies (Hotaru no haka) (1988)	5690	49
118	Exorcist, The (1973)	1997	50
211	The Dark Knight (2008)	58559	1
211	The Godfather (1972)	858	2
211	The Shawshank Redemption (1994)	318	3
211	The Godfather: Part II (1974)	1221	4
211	Fight Club (1999)	2959	5
211	The Matrix (1999)	2571	6
211	Gladiator (2000)	3578	7
211	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	8
211	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	1198	9
211	Pulp Fiction (1994)	296	10
211	Forrest Gump (1994)	356	11
211	The Silence of the Lambs (1991)	135937	12
211	The Departed (2006)	48516	13
211	Blade Runner (1982)	541	14
211	Good Will Hunting (1997)	1704	15
211	The Girl with the Dragon Tattoo (2011)	91658	16
211	Prisoners (2013)	104879	17
211	Django Unchained (2012)	99114	18
211	Ex Machina (2015)	115713	19
211	Inside Man (2006)	44199	20
211	The Imitation Game (2014)	116797	21
211	Heat (1995)	6	22
211	Braveheart (1995)	110	23
211	Gran Torino (2008)	64614	24
211	Inglourious Basterds (2009)	68157	25
211	The Revenant (2015)	139385	26
211	Trainspotting (1996)	778	27
211	Schindler's List (1993)	527	28
211	Seven (a.k.a. Se7en) (1995)	47	29
211	Lion King, The (1994)	364	30
211	Shining, The (1980)	1258	31
211	Fargo (1996)	608	32
211	Clerks (1994)	223	33
211	John Wick (2014)	115149	34
211	Captain America: The Winter Soldier (2014)	110102	35
211	Harry Potter and the Deathly Hallows: Part 2 (2011)	88125	36
211	WALL·E (2008)	60069	37
211	Lord of the Rings: The Two Towers, The (2002)	5952	38
211	Indiana Jones and the Last Crusade (1989)	1291	39
211	Léon: The Professional (a.k.a. The Professional) (Léon) (1994)	293	40
211	Alien (1979)	1214	41
211	King's Speech, The (2010)	81845	42
211	The Machinist (2004)	8950	43
211	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	44
211	Battlestar Galactica (2003)	27611	45
211	Interstellar (2014)	109487	46
